student_id,age,education_level,country
S6372,35,PG,USA
S6373,32,PG,Canada
S6374,32,PG,Canada
S6375,21,School,India
S6376,22,Diploma,India
S6377,42,Diploma,India
S6378,39,UG,India
S6379,43,School,Canada
S6380,27,PG,USA
S6381,45,UG,Australia
S6382,44,UG,India
S6383,22,School,UK
S6384,21,PG,India
S6385,34,UG,Canada
S6386,37,Diploma,India
S6387,34,PG,UK
S6388,38,UG,Australia
S6389,32,UG,India
S6390,20,UG,Australia
S6391,21,PG,India
S6392,33,PG,India
S6393,21,UG,UK
S6394,45,UG,UK
S6395,38,UG,USA
S6396,40,School,Australia
S6397,22,PG,USA
S6398,28,PG,UK
S6399,32,PG,Canada
S6400,22,UG,India
S6401,39,UG,USA
S6402,18,PG,Canada
S6403,24,PG,Canada
S6404,29,UG,USA
S6405,27,UG,India
S6406,20,UG,UK
S6407,29,PG,India
S6408,41,School,India
S6409,20,Diploma,USA
S6410,25,UG,UK
S6411,34,School,USA
S6412,34,School,Canada
S6413,28,Diploma,UK
S6414,34,UG,India
S6415,36,Diploma,Australia
S6416,19,UG,Canada
S6417,30,UG,India
S6418,39,PG,USA
S6419,34,School,UK
S6420,42,Diploma,UK
S6421,29,Diploma,India
S6422,29,PG,Australia
S6423,39,School,Canada
S6424,23,UG,Australia
S6425,28,Diploma,USA
S6426,43,PG,USA
S6427,18,Diploma,Australia
S6428,29,School,Australia
S6429,45,Diploma,UK
S6430,25,UG,USA
S6431,43,UG,USA
S6432,38,School,UK
S6433,21,UG,India
S6434,21,Diploma,UK
S6435,22,UG,UK
S6436,44,Diploma,UK
S6437,26,Diploma,UK
S6438,31,Diploma,USA
S6439,32,School,Canada
S6440,26,UG,UK
S6441,30,PG,Australia
S6442,29,Diploma,India
S6443,21,School,Canada
S6444,40,UG,India
S6445,45,School,India
S6446,22,School,UK
S6447,27,PG,USA
S6448,38,Diploma,USA
S6449,44,UG,Canada
S6450,37,Diploma,USA
S6451,24,School,India
S6452,25,Diploma,UK
S6453,24,Diploma,USA
S6454,27,UG,Canada
S6455,42,PG,USA
S6456,40,PG,Australia
S6457,39,UG,UK
S6458,43,UG,USA
S6459,23,Diploma,Canada
S6460,34,UG,Canada
S6461,24,Diploma,USA
S6462,45,PG,Australia
S6463,20,Diploma,India
S6464,30,Diploma,UK
S6465,28,School,USA
S6466,30,Diploma,Canada
S6467,26,School,UK
S6468,18,UG,Canada
S6469,28,Diploma,Australia
S6470,24,Diploma,Australia
S6471,20,PG,India
S6472,28,UG,Canada
S6473,36,PG,USA
S6474,21,PG,UK
S6475,37,School,Canada
S6476,19,PG,USA
S6477,20,PG,USA
S6478,18,UG,USA
S6479,41,School,India
S6480,36,PG,UK
S6481,22,Diploma,USA
S6482,18,UG,India
S6483,33,Diploma,UK
S6484,36,UG,India
S6485,22,PG,Canada
S6486,39,PG,UK
S6487,26,UG,USA
S6488,25,UG,Canada
S6489,29,School,Canada
S6490,38,School,India
S6491,40,School,Canada
S6492,42,School,UK
S6493,29,UG,Canada
S6494,18,PG,India
S6495,26,Diploma,India
S6496,27,PG,Australia
S6497,22,School,Canada
S6498,38,School,UK
S6499,41,Diploma,Australia
S6500,21,UG,Canada
S6501,39,Diploma,Australia
S6502,38,Diploma,UK
S6503,44,Diploma,Australia
S6504,40,PG,Australia
S6505,43,School,UK
S6506,38,PG,USA
S6507,29,PG,India
S6508,24,UG,Australia
S6509,24,UG,India
S6510,43,Diploma,India
S6511,31,PG,USA
S6512,33,UG,India
S6513,29,School,Canada
S6514,37,School,Canada
S6515,43,School,India
S6516,40,UG,India
S6517,32,PG,Australia
S6518,28,Diploma,Australia
S6519,38,PG,Australia
S6520,22,UG,India
S6521,45,UG,USA
S6522,44,PG,India
S6523,27,UG,India
S6524,27,School,India
S6525,22,School,Australia
S6526,28,School,Australia
S6527,41,PG,Canada
S6528,42,PG,India
S6529,26,School,India
S6530,29,UG,Canada
S6531,26,PG,UK
S6532,19,Diploma,India
S6533,29,School,Australia
S6534,31,Diploma,Canada
S6535,40,Diploma,UK
S6536,45,UG,UK
S6537,45,School,India
S6538,26,Diploma,India
S6539,38,Diploma,UK
S6540,36,UG,UK
S6541,33,School,Australia
S6542,24,Diploma,UK
S6543,32,UG,Australia
S6544,21,PG,Canada
S6545,36,Diploma,Canada
S6546,43,School,Canada
S6547,39,UG,India
S6548,38,UG,Australia
S6549,22,UG,India
S6550,19,PG,Canada
S6551,20,School,USA
S6552,26,Diploma,USA
S6553,23,School,USA
S6554,19,Diploma,USA
S6555,36,UG,USA
S6556,39,Diploma,UK
S6557,41,PG,USA
S6558,41,PG,Australia
S6559,38,PG,Australia
S6560,28,School,Australia
S6561,39,UG,Australia
S6562,45,School,Canada
S6563,29,UG,Australia
S6564,33,UG,India
S6565,45,Diploma,USA
S6566,37,UG,India
S6567,41,School,Canada
S6568,40,School,UK
S6569,40,School,Australia
S6570,33,School,Canada
S6571,45,School,Australia
S6572,31,PG,Australia
S6573,42,PG,UK
S6574,38,UG,USA
S6575,27,PG,USA
S6576,39,Diploma,India
S6577,23,PG,UK
S6578,38,UG,Canada
S6579,37,PG,USA
S6580,38,School,USA
S6581,39,PG,Australia
S6582,38,UG,India
S6583,32,UG,Australia
S6584,35,UG,UK
S6585,25,School,USA
S6586,23,UG,India
S6587,38,PG,India
S6588,41,Diploma,UK
S6589,30,School,Canada
S6590,31,UG,USA
S6591,19,School,Canada
S6592,19,School,USA
S6593,39,Diploma,UK
S6594,43,PG,Australia
S6595,43,UG,UK
S6596,36,PG,India
S6597,44,Diploma,UK
S6598,20,School,Canada
S6599,29,PG,UK
S6600,45,UG,USA
S6601,45,School,India
S6602,44,UG,UK
S6603,34,PG,India
S6604,25,UG,USA
S6605,22,Diploma,India
S6606,26,School,Canada
S6607,43,Diploma,Australia
S6608,32,UG,India
S6609,39,UG,India
S6610,39,School,India
S6611,26,PG,India
S6612,37,School,Canada
S6613,45,UG,Canada
S6614,18,PG,India
S6615,29,Diploma,USA
S6616,21,UG,UK
S6617,34,UG,Australia
S6618,23,Diploma,Canada
S6619,36,School,India
S6620,31,Diploma,Canada
S6621,40,PG,USA
S6622,23,UG,UK
S6623,32,Diploma,Canada
S6624,33,Diploma,Canada
S6625,19,PG,USA
S6626,31,PG,UK
S6627,19,School,UK
S6628,19,PG,UK
S6629,31,PG,UK
S6630,37,Diploma,Australia
S6631,21,Diploma,USA
S6632,27,Diploma,Canada
S6633,30,Diploma,Australia
S6634,31,Diploma,Australia
S6635,39,UG,Canada
S6636,41,Diploma,UK
S6637,41,School,Australia
S6638,33,Diploma,USA
S6639,25,PG,USA
S6640,41,Diploma,UK
S6641,40,PG,USA
S6642,29,School,UK
S6643,36,School,Australia
S6644,44,Diploma,Canada
S6645,42,School,Australia
S6646,36,PG,India
S6647,19,PG,India
S6648,30,UG,UK
S6649,24,Diploma,Canada
S6650,36,PG,USA
S6651,44,PG,India
S6652,22,School,India
S6653,39,Diploma,Australia
S6654,35,PG,USA
S6655,31,UG,Australia
S6656,41,UG,USA
S6657,25,PG,Australia
S6658,40,Diploma,Australia
S6659,25,UG,Canada
S6660,39,UG,USA
S6661,42,PG,Australia
S6662,39,PG,Canada
S6663,35,UG,USA
S6664,32,PG,Australia
S6665,39,School,UK
S6666,39,PG,Australia
S6667,31,Diploma,UK
S6668,25,School,India
S6669,34,UG,USA
S6670,30,Diploma,USA
S6671,37,Diploma,Canada
S6672,21,UG,Canada
S6673,18,UG,India
S6674,45,PG,USA
S6675,41,UG,India
S6676,27,PG,Canada
S6677,29,Diploma,USA
S6678,19,UG,Canada
S6679,28,Diploma,India
S6680,38,PG,UK
S6681,37,School,USA
S6682,44,Diploma,India
S6683,30,Diploma,Canada
S6684,45,UG,USA
S6685,45,UG,USA
S6686,28,UG,India
S6687,43,PG,USA
S6688,32,UG,Australia
S6689,20,PG,India
S6690,24,PG,UK
S6691,41,PG,Australia
S6692,39,Diploma,UK
S6693,28,PG,India
S6694,40,UG,Canada
S6695,40,PG,USA
S6696,28,UG,Australia
S6697,27,Diploma,Australia
S6698,22,PG,Australia
S6699,41,Diploma,UK
S6700,24,PG,India
S6701,34,PG,India
S6702,22,Diploma,India
S6703,34,Diploma,Canada
S6704,45,UG,India
S6705,35,School,Canada
S6706,23,PG,USA
S6707,25,UG,Australia
S6708,45,School,UK
S6709,24,Diploma,India
S6710,29,UG,Australia
S6711,30,School,India
S6712,42,Diploma,Canada
S6713,23,School,UK
S6714,33,School,USA
S6715,41,UG,UK
S6716,38,Diploma,Australia
S6717,22,Diploma,Australia
S6718,39,PG,India
S6719,37,UG,UK
S6720,26,School,India
S6721,19,UG,UK
S6722,20,School,UK
S6723,33,School,USA
S6724,31,UG,Australia
S6725,39,UG,UK
S6726,38,Diploma,Canada
S6727,19,UG,India
S6728,23,PG,Canada
S6729,22,School,Canada
S6730,33,UG,Canada
S6731,22,Diploma,UK
S6732,40,UG,India
S6733,21,UG,India
S6734,44,UG,UK
S6735,39,Diploma,UK
S6736,39,Diploma,UK
S6737,20,PG,Canada
S6738,21,UG,USA
S6739,28,School,UK
S6740,39,UG,USA
S6741,44,Diploma,UK
S6742,41,PG,UK
S6743,25,PG,USA
S6744,45,Diploma,Canada
S6745,28,UG,UK
S6746,32,Diploma,Canada
S6747,38,PG,Australia
S6748,43,School,UK
S6749,31,Diploma,UK
S6750,25,PG,UK
S6751,23,UG,India
S6752,37,School,India
S6753,41,School,Australia
S6754,32,PG,Canada
S6755,35,School,UK
S6756,33,Diploma,USA
S6757,40,UG,Australia
S6758,43,School,Australia
S6759,34,School,Australia
S6760,20,UG,Australia
S6761,20,PG,Australia
S6762,33,Diploma,Australia
S6763,22,UG,USA
S6764,18,UG,USA
S6765,35,PG,UK
S6766,39,Diploma,Australia
S6767,33,PG,Canada
S6768,28,PG,Canada
S6769,26,School,UK
S6770,28,PG,USA
S6771,38,School,UK
S6772,45,UG,Australia
S6773,45,School,USA
S6774,37,School,USA
S6775,39,PG,India
S6776,24,School,Australia
S6777,33,Diploma,UK
S6778,19,Diploma,USA
S6779,41,PG,UK
S6780,44,UG,USA
S6781,30,UG,Canada
S6782,22,PG,UK
S6783,39,Diploma,UK
S6784,30,PG,USA
S6785,44,PG,UK
S6786,32,Diploma,Australia
S6787,39,School,Canada
S6788,18,UG,USA
S6789,41,UG,Canada
S6790,44,School,USA
S6791,25,Diploma,India
S6792,21,School,Canada
S6793,18,Diploma,India
S6794,25,School,USA
S6795,41,PG,India
S6796,20,UG,Canada
S6797,19,School,India
S6798,26,Diploma,Australia
S6799,33,Diploma,USA
S6800,28,Diploma,Canada
S6801,37,UG,USA
S6802,37,PG,Canada
S6803,36,School,USA
S6804,37,UG,UK
S6805,26,UG,Canada
S6806,23,Diploma,USA
S6807,38,PG,USA
S6808,22,School,UK
S6809,19,UG,Australia
S6810,28,Diploma,UK
S6811,37,PG,USA
S6812,39,UG,Canada
S6813,38,PG,India
S6814,43,School,Australia
S6815,34,Diploma,Australia
S6816,38,School,UK
S6817,21,Diploma,Australia
S6818,41,Diploma,India
S6819,41,UG,Australia
S6820,30,Diploma,India
S6821,33,PG,UK
S6822,20,UG,USA
S6823,45,Diploma,UK
S6824,33,UG,Canada
S6825,40,School,Canada
S6826,45,Diploma,Canada
S6827,37,UG,India
S6828,18,School,UK
S6829,26,Diploma,Canada
S6830,45,Diploma,Canada
S6831,27,Diploma,Canada
S6832,42,PG,India
S6833,29,Diploma,Canada
S6834,29,Diploma,Australia
S6835,19,Diploma,USA
S6836,41,PG,UK
S6837,30,School,USA
S6838,37,UG,India
S6839,19,School,USA
S6840,22,PG,USA
S6841,44,School,USA
S6842,35,UG,Australia
S6843,30,PG,USA
S6844,26,UG,India
S6845,41,UG,Australia
S6846,36,School,UK
S6847,37,School,UK
S6848,45,Diploma,Australia
S6849,35,UG,Australia
S6850,31,PG,India
S6851,37,Diploma,Canada
S6852,26,Diploma,USA
S6853,22,PG,Canada
S6854,20,UG,UK
S6855,18,Diploma,USA
S6856,27,PG,UK
S6857,19,Diploma,USA
S6858,30,Diploma,Canada
S6859,19,UG,UK
S6860,36,UG,Australia
S6861,44,UG,UK
S6862,37,School,Australia
S6863,19,PG,USA
S6864,32,PG,UK
S6865,35,UG,UK
S6866,45,Diploma,Canada
S6867,44,School,UK
S6868,41,PG,USA
S6869,38,School,India
S6870,30,UG,UK
S6871,38,School,USA
S6872,27,PG,India
S6873,28,UG,India
S6874,38,PG,Australia
S6875,18,Diploma,India
S6876,33,UG,USA
S6877,44,School,UK
S6878,40,Diploma,India
S6879,45,Diploma,USA
S6880,24,UG,India
S6881,26,PG,Canada
S6882,33,Diploma,UK
S6883,35,PG,USA
S6884,40,PG,Australia
S6885,39,Diploma,UK
S6886,36,PG,India
S6887,32,School,India
S6888,20,Diploma,UK
S6889,31,UG,Canada
S6890,39,Diploma,Australia
S6891,25,Diploma,UK
S6892,30,School,UK
S6893,44,Diploma,Australia
S6894,45,Diploma,Canada
S6895,42,PG,India
S6896,23,UG,Australia
S6897,31,PG,India
S6898,24,Diploma,Australia
S6899,41,UG,USA
S6900,34,UG,UK
S6901,43,Diploma,UK
S6902,27,School,UK
S6903,26,School,USA
S6904,20,PG,Australia
S6905,44,School,India
S6906,20,UG,USA
S6907,25,UG,Australia
S6908,43,UG,UK
S6909,35,School,USA
S6910,34,PG,Australia
S6911,32,Diploma,Canada
S6912,32,Diploma,USA
S6913,40,Diploma,UK
S6914,19,Diploma,UK
S6915,21,UG,UK
S6916,39,PG,USA
S6917,43,Diploma,India
S6918,44,Diploma,USA
S6919,24,School,UK
S6920,43,Diploma,USA
S6921,19,PG,USA
S6922,31,PG,India
S6923,38,UG,Canada
S6924,21,School,UK
S6925,44,PG,USA
S6926,35,Diploma,USA
S6927,45,Diploma,USA
S6928,21,PG,USA
S6929,44,PG,Canada
S6930,41,PG,Canada
S6931,18,UG,Canada
S6932,32,School,UK
S6933,39,UG,India
S6934,29,PG,Australia
S6935,18,School,USA
S6936,30,UG,Australia
S6937,28,Diploma,Canada
S6938,21,UG,Canada
S6939,34,PG,USA
S6940,31,Diploma,India
S6941,22,PG,Australia
S6942,29,Diploma,India
S6943,27,Diploma,India
S6944,28,UG,Canada
S6945,39,Diploma,Australia
S6946,42,School,UK
S6947,40,School,UK
S6948,38,UG,UK
S6949,41,Diploma,Canada
S6950,31,UG,USA
S6951,28,Diploma,USA
S6952,37,PG,Australia
S6953,21,School,Australia
S6954,27,PG,India
S6955,38,School,Australia
S6956,23,PG,Australia
S6957,26,Diploma,UK
S6958,22,PG,Canada
S6959,22,Diploma,USA
S6960,24,Diploma,Canada
S6961,32,PG,Australia
S6962,26,Diploma,India
S6963,22,School,Australia
S6964,25,UG,Australia
S6965,45,UG,UK
S6966,20,PG,USA
S6967,38,Diploma,USA
S6968,43,Diploma,Canada
S6969,27,School,Australia
S6970,29,PG,USA
S6971,33,Diploma,UK
S6972,40,PG,Australia
S6973,26,Diploma,India
S6974,30,School,UK
S6975,44,UG,Canada
S6976,18,Diploma,UK
S6977,43,UG,UK
S6978,23,School,USA
S6979,29,PG,USA
S6980,18,Diploma,India
S6981,44,School,India
S6982,44,Diploma,USA
S6983,30,Diploma,UK
S6984,36,UG,UK
S6985,25,PG,Australia
S6986,28,UG,India
S6987,23,Diploma,India
S6988,28,UG,USA
S6989,41,PG,Australia
S6990,41,School,Canada
S6991,40,Diploma,Canada
S6992,31,PG,USA
S6993,23,School,UK
S6994,45,School,USA
S6995,19,Diploma,Canada
S6996,45,School,USA
S6997,20,School,USA
S6998,26,Diploma,USA
S6999,26,UG,USA
S7000,24,PG,UK
S7001,26,Diploma,UK
S7002,24,PG,Australia
S7003,27,UG,USA
S7004,25,School,India
S7005,40,UG,USA
S7006,41,Diploma,Canada
S7007,25,UG,USA
S7008,31,UG,UK
S7009,40,Diploma,India
S7010,32,School,USA
S7011,26,PG,UK
S7012,28,School,Canada
S7013,31,School,UK
S7014,28,School,Canada
S7015,45,School,UK
S7016,23,PG,India
S7017,37,PG,India
S7018,38,Diploma,Canada
S7019,33,PG,India
S7020,34,PG,USA
S7021,41,Diploma,USA
S7022,20,Diploma,USA
S7023,36,School,Canada
S7024,39,PG,UK
S7025,22,Diploma,UK
S7026,29,UG,USA
S7027,25,PG,Australia
S7028,34,PG,India
S7029,29,UG,Canada
S7030,41,School,UK
S7031,36,Diploma,India
S7032,33,PG,Australia
S7033,21,UG,Canada
S7034,40,PG,Canada
S7035,35,Diploma,UK
S7036,21,PG,Canada
S7037,38,Diploma,India
S7038,18,Diploma,UK
S7039,31,PG,India
S7040,22,UG,UK
S7041,31,Diploma,India
S7042,24,PG,India
S7043,32,UG,USA
S7044,19,PG,Australia
S7045,26,UG,India
S7046,33,Diploma,Canada
S7047,39,UG,USA
S7048,43,Diploma,Australia
S7049,19,UG,Australia
S7050,18,Diploma,UK
S7051,26,Diploma,UK
S7052,28,UG,Canada
S7053,20,Diploma,USA
S7054,41,UG,Canada
S7055,26,PG,USA
S7056,42,UG,UK
S7057,23,PG,India
S7058,19,PG,Australia
S7059,23,School,USA
S7060,25,School,USA
S7061,36,PG,Australia
S7062,18,PG,India
S7063,28,Diploma,Australia
S7064,44,Diploma,UK
S7065,26,PG,India
S7066,43,Diploma,India
S7067,33,Diploma,UK
S7068,28,PG,USA
S7069,34,PG,India
S7070,43,Diploma,UK
S7071,41,PG,Australia
S7072,27,School,India
S7073,41,School,India
S7074,23,UG,Australia
S7075,29,PG,Australia
S7076,34,PG,India
S7077,44,PG,Australia
S7078,40,PG,UK
S7079,24,PG,Canada
S7080,45,School,Canada
S7081,35,School,UK
S7082,35,Diploma,India
S7083,23,UG,UK
S7084,35,Diploma,USA
S7085,35,UG,Canada
S7086,41,UG,UK
S7087,21,UG,Canada
S7088,29,School,UK
S7089,33,UG,Canada
S7090,28,Diploma,UK
S7091,24,Diploma,Canada
S7092,27,PG,Canada
S7093,26,UG,Canada
S7094,31,Diploma,USA
S7095,18,PG,Canada
S7096,18,Diploma,Canada
S7097,19,UG,India
S7098,24,PG,India
S7099,25,PG,UK
S7100,45,Diploma,Australia
S7101,42,UG,UK
S7102,19,UG,Australia
S7103,18,PG,UK
S7104,26,Diploma,Australia
S7105,37,Diploma,India
S7106,35,School,Australia
S7107,25,School,USA
S7108,27,PG,UK
S7109,44,UG,Australia
S7110,39,PG,USA
S7111,25,PG,UK
S7112,37,Diploma,Canada
S7113,42,Diploma,Australia
S7114,19,School,USA
S7115,43,School,India
S7116,24,Diploma,Canada
S7117,20,UG,Australia
S7118,42,UG,Canada
S7119,31,School,USA
S7120,19,UG,USA
S7121,38,PG,Canada
S7122,18,School,Canada
S7123,28,Diploma,India
S7124,44,Diploma,Australia
S7125,29,School,UK
S7126,22,UG,Canada
S7127,22,PG,Australia
S7128,36,School,Canada
S7129,23,Diploma,Canada
S7130,29,School,Canada
S7131,43,PG,Australia
S7132,38,UG,Canada
S7133,27,PG,Australia
S7134,28,PG,Canada
S7135,22,PG,Canada
S7136,40,Diploma,India
S7137,32,School,USA
S7138,29,Diploma,India
S7139,31,UG,Australia
S7140,43,PG,Australia
S7141,39,Diploma,UK
S7142,30,PG,Australia
S7143,18,UG,Australia
S7144,36,UG,USA
S7145,19,PG,USA
S7146,28,School,USA
S7147,20,PG,USA
S7148,38,School,India
S7149,18,School,USA
S7150,33,UG,USA
S7151,31,Diploma,UK
S7152,44,PG,UK
S7153,45,PG,UK
S7154,30,UG,Australia
S7155,44,UG,UK
S7156,32,Diploma,Australia
S7157,26,School,UK
S7158,18,PG,USA
S7159,29,School,Australia
S7160,25,Diploma,India
S7161,40,UG,USA
S7162,25,UG,Canada
S7163,22,Diploma,India
S7164,21,PG,Australia
S7165,29,PG,USA
S7166,40,PG,Canada
S7167,45,UG,India
S7168,26,UG,UK
S7169,38,UG,Canada
S7170,35,PG,UK
S7171,42,Diploma,India
S7172,25,UG,Canada
S7173,23,Diploma,USA
S7174,36,Diploma,India
S7175,30,UG,UK
S7176,32,UG,UK
S7177,30,School,India
S7178,33,PG,Australia
S7179,45,UG,India
S7180,26,Diploma,USA
S7181,42,UG,USA
S7182,32,UG,India
S7183,32,Diploma,India
S7184,25,UG,Canada
S7185,29,UG,Australia
S7186,29,School,USA
S7187,42,School,UK
S7188,40,UG,USA
S7189,45,School,Canada
S7190,24,Diploma,USA
S7191,45,PG,India
S7192,26,Diploma,UK
S7193,29,Diploma,Australia
S7194,44,UG,UK
S7195,35,PG,USA
S7196,43,Diploma,Australia
S7197,34,Diploma,UK
S7198,25,School,Canada
S7199,26,PG,UK
S7200,19,Diploma,UK
S7201,44,Diploma,India
S7202,28,PG,USA
S7203,44,School,UK
S7204,18,School,India
S7205,28,Diploma,India
S7206,29,Diploma,USA
S7207,40,Diploma,Canada
S7208,36,Diploma,USA
S7209,21,UG,Australia
S7210,43,School,India
S7211,45,School,India
S7212,42,School,Australia
S7213,34,School,India
S7214,38,PG,UK
S7215,40,UG,USA
S7216,29,PG,Australia
S7217,32,Diploma,India
S7218,22,PG,Australia
S7219,42,UG,UK
S7220,22,School,India
S7221,33,PG,Canada
S7222,18,School,India
S7223,22,School,Australia
S7224,38,Diploma,Canada
S7225,23,PG,India
S7226,27,PG,Australia
S7227,23,UG,Canada
S7228,34,UG,Canada
S7229,26,UG,USA
S7230,27,UG,UK
S7231,18,Diploma,Australia
S7232,31,Diploma,India
S7233,25,Diploma,India
S7234,39,PG,India
S7235,41,Diploma,Canada
S7236,22,School,USA
S7237,31,School,Canada
S7238,27,UG,Canada
S7239,45,PG,UK
S7240,37,School,UK
S7241,21,School,India
S7242,28,Diploma,India
S7243,39,Diploma,USA
S7244,18,Diploma,UK
S7245,30,PG,India
S7246,31,UG,India
S7247,32,Diploma,UK
S7248,34,PG,USA
S7249,28,Diploma,Canada
S7250,39,PG,Australia
S7251,29,PG,UK
S7252,28,Diploma,USA
S7253,36,School,India
S7254,19,School,India
S7255,37,UG,Australia
S7256,19,UG,India
S7257,33,PG,Australia
S7258,18,PG,Australia
S7259,20,UG,UK
S7260,41,Diploma,USA
S7261,40,School,Canada
S7262,30,School,Australia
S7263,23,PG,Canada
S7264,23,UG,Canada
S7265,18,School,UK
S7266,30,Diploma,Australia
S7267,26,School,Canada
S7268,25,School,USA
S7269,30,Diploma,India
S7270,40,Diploma,Australia
S7271,32,School,UK
S7272,35,School,UK
S7273,45,School,Australia
S7274,44,School,India
S7275,20,PG,Canada
S7276,35,School,India
S7277,39,School,UK
S7278,18,UG,UK
S7279,25,UG,Canada
S7280,37,UG,India
S7281,36,PG,Canada
S7282,41,UG,India
S7283,44,UG,Canada
S7284,29,PG,India
S7285,19,Diploma,Australia
S7286,39,UG,Australia
S7287,33,Diploma,India
S7288,26,PG,India
S7289,39,Diploma,USA
S7290,27,School,India
S7291,23,School,UK
S7292,29,UG,Canada
S7293,27,UG,India
S7294,28,PG,India
S7295,37,PG,UK
S7296,27,UG,Australia
S7297,27,School,Canada
S7298,32,Diploma,USA
S7299,32,PG,UK
S7300,33,PG,Canada
S7301,44,School,UK
S7302,29,Diploma,Canada
S7303,41,Diploma,India
S7304,45,PG,India
S7305,37,UG,Australia
S7306,22,UG,India
S7307,35,PG,USA
S7308,18,School,Australia
S7309,42,School,India
S7310,25,PG,USA
S7311,30,Diploma,UK
S7312,21,UG,Canada
S7313,35,UG,USA
S7314,29,Diploma,UK
S7315,31,Diploma,India
S7316,31,Diploma,UK
S7317,29,Diploma,Canada
S7318,34,Diploma,Australia
S7319,22,PG,UK
S7320,45,UG,Australia
S7321,22,Diploma,Canada
S7322,41,School,India
S7323,44,PG,India
S7324,38,School,USA
S7325,42,Diploma,India
S7326,37,PG,Australia
S7327,40,PG,UK
S7328,42,UG,Australia
S7329,21,UG,Canada
S7330,27,School,Australia
S7331,20,Diploma,Canada
S7332,33,School,USA
S7333,40,Diploma,UK
S7334,33,PG,Canada
S7335,44,Diploma,Canada
S7336,26,School,Australia
S7337,29,PG,Canada
S7338,39,PG,Canada
S7339,20,Diploma,India
S7340,24,Diploma,USA
S7341,26,PG,USA
S7342,34,PG,Australia
S7343,29,School,India
S7344,26,School,India
S7345,36,UG,Canada
S7346,40,UG,Australia
S7347,24,Diploma,Australia
S7348,23,School,India
S7349,34,Diploma,Canada
S7350,36,School,UK
S7351,34,UG,Canada
S7352,20,UG,India
S7353,35,Diploma,USA
S7354,43,Diploma,Australia
S7355,32,PG,India
S7356,40,School,Australia
S7357,42,Diploma,USA
S7358,29,PG,USA
S7359,37,School,USA
S7360,43,UG,UK
S7361,36,UG,UK
S7362,29,UG,India
S7363,35,UG,UK
S7364,30,School,UK
S7365,22,School,UK
S7366,21,School,UK
S7367,25,School,India
S7368,28,UG,USA
S7369,22,PG,Australia
S7370,25,UG,USA
S7371,36,PG,India
S7372,30,Diploma,UK
