student_id,course_id,total_login_days,avg_session_time_min,total_study_time_min,last_login_days_ago,device_type
S5472,C28,14,22,1820,57,Mobile
S5473,C9,36,56,4886,3,Desktop
S5474,C29,81,49,1219,28,Tablet
S5475,C2,74,17,4684,58,Desktop
S5476,C17,74,11,4053,57,Mobile
S5477,C2,95,10,4717,45,Tablet
S5478,C17,83,38,2200,30,Tablet
S5479,C26,50,27,4073,35,Desktop
S5480,C6,33,10,4682,8,Desktop
S5481,C18,25,66,1358,37,Mobile
S5482,C6,97,35,2038,23,Mobile
S5483,C30,82,77,2045,24,Tablet
S5484,C18,31,10,5582,23,Mobile
S5485,C28,58,56,1496,42,Desktop
S5486,C30,52,16,1332,56,Mobile
S5487,C1,17,67,673,55,Desktop
S5488,C15,3,10,5403,22,Desktop
S5489,C10,3,59,1678,18,Tablet
S5490,C7,58,39,757,22,Tablet
S5491,C9,94,88,4021,3,Mobile
S5492,C17,83,65,5060,32,Tablet
S5493,C19,93,45,4159,29,Mobile
S5494,C12,24,33,3809,2,Tablet
S5495,C25,57,70,2336,2,Tablet
S5496,C14,93,51,280,53,Desktop
S5497,C7,45,82,1609,29,Tablet
S5498,C10,60,81,4466,11,Tablet
S5499,C22,21,79,4067,34,Desktop
S5500,C27,93,77,800,10,Desktop
S5501,C27,77,64,4073,46,Mobile
S5502,C6,21,73,527,12,Tablet
S5503,C3,47,88,4582,49,Mobile
S5504,C28,88,67,5546,17,Tablet
S5505,C17,49,22,4595,28,Mobile
S5506,C2,34,46,1692,5,Desktop
S5507,C7,3,40,5385,28,Desktop
S5508,C11,47,60,2834,49,Mobile
S5509,C19,74,61,5224,56,Tablet
S5510,C29,78,19,1260,56,Mobile
S5511,C11,20,83,1203,52,Mobile
S5512,C25,60,12,269,3,Desktop
S5513,C15,40,40,3976,53,Mobile
S5514,C14,56,80,5419,6,Tablet
S5515,C14,94,36,3108,24,Tablet
S5516,C20,52,24,4698,41,Mobile
S5517,C13,13,65,5163,58,Mobile
S5518,C21,3,36,5221,10,Tablet
S5519,C30,47,69,1720,0,Mobile
S5520,C22,65,54,3754,4,Desktop
S5521,C10,11,80,1556,27,Desktop
S5522,C19,59,15,5791,33,Tablet
S5523,C4,33,67,1594,18,Tablet
S5524,C7,71,37,2302,19,Tablet
S5525,C28,29,34,1717,15,Mobile
S5526,C10,67,35,3170,33,Desktop
S5527,C18,94,67,2960,54,Tablet
S5528,C25,14,25,4610,13,Desktop
S5529,C9,81,32,5434,33,Desktop
S5530,C30,39,30,3195,48,Mobile
S5531,C11,54,85,5739,46,Desktop
S5532,C10,76,57,2205,7,Mobile
S5533,C8,6,26,4594,35,Mobile
S5534,C17,17,13,626,33,Mobile
S5535,C3,31,38,1104,9,Mobile
S5536,C26,91,68,516,21,Desktop
S5537,C23,54,79,2984,33,Desktop
S5538,C10,97,50,3298,16,Tablet
S5539,C16,80,15,3048,8,Desktop
S5540,C2,55,88,481,54,Tablet
S5541,C8,58,88,4783,32,Tablet
S5542,C17,67,19,4492,55,Mobile
S5543,C29,27,24,4571,21,Mobile
S5544,C4,50,17,843,42,Mobile
S5545,C15,92,41,3608,34,Mobile
S5546,C29,49,30,3147,9,Tablet
S5547,C2,20,19,5388,48,Mobile
S5548,C28,62,49,3351,23,Tablet
S5549,C2,50,84,4886,48,Mobile
S5550,C14,31,57,876,55,Tablet
S5551,C12,68,46,1024,49,Tablet
S5552,C12,49,72,1385,31,Tablet
S5553,C5,98,34,5610,44,Desktop
S5554,C30,81,78,3621,41,Tablet
S5555,C24,80,60,2114,8,Desktop
S5556,C11,43,73,4425,37,Desktop
S5557,C23,39,71,3324,47,Desktop
S5558,C13,55,56,2713,35,Mobile
S5559,C29,66,78,5690,51,Desktop
S5560,C23,7,80,2610,5,Mobile
S5561,C2,44,41,1572,48,Tablet
S5562,C4,27,45,1418,25,Tablet
S5563,C19,54,11,4635,40,Desktop
S5564,C24,51,35,3665,3,Mobile
S5565,C20,48,47,3596,40,Desktop
S5566,C23,99,33,2561,0,Tablet
S5567,C6,84,14,2371,8,Tablet
S5568,C13,99,20,596,28,Tablet
S5569,C22,63,86,1728,46,Tablet
S5570,C1,87,75,656,56,Desktop
S5571,C5,67,50,4854,55,Tablet
S5572,C20,75,48,3530,24,Desktop
S5573,C3,58,55,5459,42,Tablet
S5574,C21,20,39,2020,24,Mobile
S5575,C20,80,75,5644,2,Tablet
S5576,C6,68,74,2609,11,Desktop
S5577,C29,50,33,2771,12,Tablet
S5578,C13,91,83,725,58,Mobile
S5579,C26,96,37,5524,32,Mobile
S5580,C18,79,58,4901,24,Desktop
S5581,C6,42,39,897,43,Mobile
S5582,C10,37,59,4213,37,Tablet
S5583,C13,65,10,4854,52,Desktop
S5584,C2,46,48,3491,11,Tablet
S5585,C6,68,57,4459,53,Tablet
S5586,C26,31,54,5290,10,Tablet
S5587,C10,90,39,2395,25,Mobile
S5588,C7,17,72,3223,45,Tablet
S5589,C5,87,32,1860,31,Desktop
S5590,C30,59,30,1657,37,Desktop
S5591,C10,21,41,2216,36,Desktop
S5592,C30,25,21,2145,6,Desktop
S5593,C13,48,63,1204,30,Tablet
S5594,C12,29,48,3471,44,Mobile
S5595,C15,49,58,644,5,Desktop
S5596,C3,72,19,4474,38,Tablet
S5597,C13,5,88,1065,30,Tablet
S5598,C4,75,79,2114,2,Tablet
S5599,C21,40,49,2053,55,Mobile
S5600,C5,11,53,2042,20,Desktop
S5601,C12,37,48,5405,37,Tablet
S5602,C27,46,30,4774,40,Tablet
S5603,C2,42,26,5658,19,Desktop
S5604,C20,44,19,5384,60,Tablet
S5605,C26,44,69,4332,54,Desktop
S5606,C4,58,23,5215,40,Mobile
S5607,C8,37,43,4104,0,Desktop
S5608,C19,80,28,5638,12,Tablet
S5609,C14,81,79,209,28,Desktop
S5610,C4,16,27,255,13,Mobile
S5611,C16,17,42,3345,22,Desktop
S5612,C11,64,63,5054,24,Desktop
S5613,C17,82,44,1328,20,Tablet
S5614,C9,62,20,2233,14,Mobile
S5615,C8,50,86,1886,1,Tablet
S5616,C30,20,46,3564,57,Desktop
S5617,C27,85,51,2639,39,Mobile
S5618,C8,46,55,4558,4,Tablet
S5619,C28,14,46,4836,40,Desktop
S5620,C30,17,73,4190,48,Mobile
S5621,C10,38,40,2920,14,Mobile
S5622,C11,27,57,2611,1,Desktop
S5623,C13,86,69,4546,29,Mobile
S5624,C5,55,63,3481,42,Tablet
S5625,C25,93,89,2170,4,Tablet
S5626,C10,67,44,1306,60,Desktop
S5627,C19,89,18,3447,60,Desktop
S5628,C14,14,10,3199,26,Desktop
S5629,C9,74,22,5314,6,Tablet
S5630,C9,14,31,1304,45,Mobile
S5631,C22,35,74,2074,15,Mobile
S5632,C28,36,39,3080,57,Mobile
S5633,C14,20,65,1791,39,Desktop
S5634,C16,23,77,2930,8,Mobile
S5635,C6,64,55,5598,3,Tablet
S5636,C29,7,46,3847,31,Mobile
S5637,C13,67,16,573,5,Mobile
S5638,C13,91,76,3819,60,Tablet
S5639,C11,45,26,743,42,Mobile
S5640,C7,76,31,294,5,Mobile
S5641,C14,58,22,3723,49,Desktop
S5642,C16,76,16,3828,1,Desktop
S5643,C6,97,43,3332,1,Tablet
S5644,C12,64,22,4126,40,Mobile
S5645,C24,15,49,1460,15,Desktop
S5646,C5,37,65,2532,49,Mobile
S5647,C14,43,89,3839,25,Desktop
S5648,C10,38,43,4027,37,Mobile
S5649,C13,60,86,484,42,Mobile
S5650,C17,25,23,5170,56,Mobile
S5651,C9,66,71,1110,35,Desktop
S5652,C22,51,14,2714,37,Mobile
S5653,C10,17,27,3670,36,Desktop
S5654,C19,88,81,1206,52,Tablet
S5655,C3,30,32,2177,14,Tablet
S5656,C22,86,20,5040,40,Mobile
S5657,C17,88,72,4778,5,Desktop
S5658,C28,48,58,4229,55,Tablet
S5659,C5,6,14,1882,23,Desktop
S5660,C18,75,78,5580,39,Desktop
S5661,C8,13,35,5693,19,Desktop
S5662,C5,91,13,2808,37,Tablet
S5663,C7,89,73,1927,58,Tablet
S5664,C29,61,60,2794,24,Mobile
S5665,C7,12,67,3943,42,Tablet
S5666,C17,56,67,5781,37,Desktop
S5667,C26,90,77,4770,36,Tablet
S5668,C3,90,21,1321,6,Desktop
S5669,C5,18,75,5070,2,Tablet
S5670,C3,67,75,3709,9,Desktop
S5671,C6,8,39,4025,11,Desktop
S5672,C19,23,32,3609,4,Tablet
S5673,C19,86,81,5405,0,Desktop
S5674,C2,39,45,5254,7,Desktop
S5675,C8,39,71,3671,53,Tablet
S5676,C12,86,76,4208,6,Tablet
S5677,C5,71,67,3917,40,Desktop
S5678,C25,85,62,5425,44,Tablet
S5679,C14,42,54,3664,44,Mobile
S5680,C18,16,69,3744,6,Mobile
S5681,C17,1,77,1270,36,Desktop
S5682,C26,71,83,3471,3,Mobile
S5683,C3,20,56,5856,36,Mobile
S5684,C20,32,66,5256,15,Tablet
S5685,C7,59,39,1852,36,Desktop
S5686,C13,64,90,4056,15,Tablet
S5687,C8,6,21,2788,52,Desktop
S5688,C24,89,12,310,59,Tablet
S5689,C10,45,88,713,45,Tablet
S5690,C24,54,13,5327,30,Desktop
S5691,C12,39,88,3970,26,Tablet
S5692,C15,51,37,4263,47,Desktop
S5693,C17,55,34,5916,29,Tablet
S5694,C5,44,90,2266,44,Desktop
S5695,C26,70,33,2601,17,Mobile
S5696,C18,32,49,2047,43,Tablet
S5697,C1,55,81,1743,10,Desktop
S5698,C15,96,78,2271,54,Tablet
S5699,C3,60,77,3796,28,Mobile
S5700,C23,46,53,876,35,Desktop
S5701,C29,54,51,1644,58,Mobile
S5702,C27,84,54,5635,33,Mobile
S5703,C14,1,20,2443,12,Mobile
S5704,C21,34,64,3586,50,Tablet
S5705,C21,67,42,1946,17,Desktop
S5706,C9,71,16,2764,54,Tablet
S5707,C2,3,75,1107,46,Mobile
S5708,C30,53,57,3809,54,Desktop
S5709,C7,15,14,5276,33,Tablet
S5710,C25,12,41,1286,54,Desktop
S5711,C13,85,50,2336,49,Mobile
S5712,C28,71,77,4628,11,Mobile
S5713,C6,89,32,499,18,Desktop
S5714,C9,58,34,5711,20,Tablet
S5715,C17,96,17,387,16,Mobile
S5716,C14,54,88,4601,18,Desktop
S5717,C4,24,25,1432,43,Desktop
S5718,C15,80,19,1688,56,Desktop
S5719,C1,72,66,1608,12,Desktop
S5720,C20,24,72,2026,25,Mobile
S5721,C20,89,50,2639,6,Mobile
S5722,C16,4,21,1118,29,Desktop
S5723,C26,88,48,2361,60,Tablet
S5724,C4,47,56,4761,32,Mobile
S5725,C20,15,55,1126,56,Desktop
S5726,C2,99,24,2695,38,Tablet
S5727,C4,69,25,4956,50,Desktop
S5728,C28,48,38,3391,40,Tablet
S5729,C1,35,56,366,35,Desktop
S5730,C7,95,10,5796,49,Tablet
S5731,C13,28,31,2916,59,Mobile
S5732,C22,61,18,4839,15,Mobile
S5733,C10,10,37,1669,60,Mobile
S5734,C27,22,65,4564,32,Desktop
S5735,C8,16,16,913,16,Mobile
S5736,C3,83,74,1659,0,Desktop
S5737,C9,76,61,3239,17,Mobile
S5738,C21,14,77,4705,58,Mobile
S5739,C21,20,25,4820,25,Desktop
S5740,C4,76,77,3115,45,Mobile
S5741,C2,95,73,2425,32,Tablet
S5742,C25,65,26,5507,59,Mobile
S5743,C19,34,13,1921,42,Desktop
S5744,C4,86,35,4560,38,Mobile
S5745,C7,10,32,2954,28,Mobile
S5746,C16,52,65,2761,19,Mobile
S5747,C9,74,70,4010,40,Tablet
S5748,C16,5,44,2030,33,Mobile
S5749,C25,45,73,2295,33,Desktop
S5750,C2,99,38,1966,40,Desktop
S5751,C1,46,45,330,31,Tablet
S5752,C27,78,53,3223,57,Tablet
S5753,C15,71,62,2887,0,Tablet
S5754,C18,11,78,436,4,Desktop
S5755,C1,37,27,2838,44,Mobile
S5756,C29,93,32,2014,16,Tablet
S5757,C28,14,70,887,36,Tablet
S5758,C18,8,48,4738,47,Mobile
S5759,C1,77,39,2562,38,Mobile
S5760,C19,30,89,374,9,Desktop
S5761,C6,61,74,1480,11,Desktop
S5762,C28,68,61,5095,29,Mobile
S5763,C25,49,88,5592,45,Mobile
S5764,C29,43,56,2562,60,Desktop
S5765,C18,82,54,3728,14,Mobile
S5766,C20,31,18,1938,59,Desktop
S5767,C1,76,58,617,6,Desktop
S5768,C29,73,86,5135,33,Tablet
S5769,C13,43,69,4545,9,Tablet
S5770,C13,21,86,1278,42,Desktop
S5771,C28,10,12,3707,51,Desktop
S5772,C2,9,14,1273,15,Mobile
S5773,C27,54,29,216,7,Tablet
S5774,C29,25,19,5609,6,Mobile
S5775,C21,5,12,4771,58,Desktop
S5776,C30,5,82,334,4,Mobile
S5777,C7,56,57,5109,12,Mobile
S5778,C8,55,36,5103,44,Desktop
S5779,C17,38,67,483,1,Tablet
S5780,C5,58,54,344,4,Desktop
S5781,C15,79,85,5258,60,Desktop
S5782,C28,12,48,4081,26,Mobile
S5783,C24,95,11,3944,37,Tablet
S5784,C17,85,46,5243,6,Desktop
S5785,C10,18,82,5820,50,Desktop
S5786,C8,34,24,790,32,Desktop
S5787,C24,23,45,5371,3,Tablet
S5788,C9,34,42,3939,0,Tablet
S5789,C12,18,53,1676,13,Tablet
S5790,C19,84,10,5904,45,Mobile
S5791,C26,98,43,2352,53,Mobile
S5792,C12,6,23,327,12,Mobile
S5793,C25,23,53,2349,45,Tablet
S5794,C17,91,12,903,26,Desktop
S5795,C22,52,16,5790,32,Tablet
S5796,C18,77,77,4740,37,Mobile
S5797,C17,16,57,5407,40,Mobile
S5798,C28,48,57,1642,8,Mobile
S5799,C10,60,65,2541,39,Mobile
S5800,C27,97,36,3610,46,Mobile
S5801,C14,42,76,565,51,Tablet
S5802,C26,72,76,1223,44,Desktop
S5803,C15,100,17,1863,14,Desktop
S5804,C29,28,48,384,31,Desktop
S5805,C22,26,87,3381,56,Desktop
S5806,C12,44,40,4357,50,Mobile
S5807,C5,47,58,3550,18,Tablet
S5808,C29,73,64,3913,23,Mobile
S5809,C19,7,10,4568,54,Mobile
S5810,C1,69,60,5207,52,Mobile
S5811,C12,68,75,1166,40,Tablet
S5812,C9,50,27,1128,1,Mobile
S5813,C28,41,64,2852,20,Mobile
S5814,C10,100,13,1954,54,Mobile
S5815,C7,87,57,2492,42,Tablet
S5816,C27,5,42,2770,56,Desktop
S5817,C19,57,55,4557,16,Desktop
S5818,C14,95,43,537,19,Desktop
S5819,C28,38,48,1056,20,Tablet
S5820,C14,83,83,1023,2,Desktop
S5821,C23,59,90,5268,48,Mobile
S5822,C13,62,39,1361,21,Mobile
S5823,C6,69,78,1604,6,Desktop
S5824,C20,75,34,904,55,Mobile
S5825,C9,83,41,1874,60,Desktop
S5826,C26,91,68,5843,38,Mobile
S5827,C4,4,71,5186,30,Desktop
S5828,C29,14,57,1049,9,Mobile
S5829,C5,62,13,3517,25,Desktop
S5830,C19,5,33,1721,3,Tablet
S5831,C8,52,47,2277,9,Desktop
S5832,C12,77,52,1335,8,Desktop
S5833,C1,19,45,1670,48,Desktop
S5834,C29,89,77,1879,41,Tablet
S5835,C23,33,41,3924,12,Tablet
S5836,C7,18,35,5282,52,Tablet
S5837,C29,55,59,2851,20,Mobile
S5838,C10,67,11,4523,26,Mobile
S5839,C10,69,44,2832,19,Tablet
S5840,C26,88,52,5690,12,Mobile
S5841,C3,87,35,3249,21,Mobile
S5842,C29,4,71,5458,59,Mobile
S5843,C13,46,53,1835,1,Tablet
S5844,C25,62,48,5088,41,Mobile
S5845,C9,55,90,241,8,Tablet
S5846,C8,56,89,1400,43,Tablet
S5847,C30,9,29,4821,36,Mobile
S5848,C11,52,11,843,2,Mobile
S5849,C10,44,15,1999,18,Tablet
S5850,C22,69,11,682,51,Tablet
S5851,C7,93,87,5555,5,Mobile
S5852,C22,7,79,4151,10,Mobile
S5853,C11,56,80,3056,6,Desktop
S5854,C16,78,56,1178,47,Desktop
S5855,C30,65,33,1314,20,Desktop
S5856,C2,58,20,3820,31,Desktop
S5857,C26,70,21,2003,9,Mobile
S5858,C12,53,43,5292,23,Desktop
S5859,C5,81,15,3079,8,Tablet
S5860,C17,20,66,2367,5,Mobile
S5861,C6,2,20,5081,57,Tablet
S5862,C1,56,88,4632,49,Tablet
S5863,C5,34,21,2735,21,Desktop
S5864,C30,5,43,1078,39,Mobile
S5865,C16,80,11,594,13,Tablet
S5866,C7,3,40,1472,37,Tablet
S5867,C20,64,12,3801,6,Desktop
S5868,C13,19,13,3993,59,Desktop
S5869,C15,87,87,3788,23,Mobile
S5870,C20,49,12,3834,47,Desktop
S5871,C3,86,82,3807,37,Desktop
S5872,C14,50,73,2303,18,Mobile
S5873,C29,43,18,4325,23,Mobile
S5874,C22,15,59,2672,51,Tablet
S5875,C3,71,26,2783,48,Desktop
S5876,C19,71,81,5559,2,Mobile
S5877,C7,54,44,1433,31,Mobile
S5878,C14,67,35,863,43,Mobile
S5879,C16,17,86,1167,22,Tablet
S5880,C17,14,82,5571,60,Desktop
S5881,C12,45,75,5825,22,Mobile
S5882,C23,5,57,4382,12,Desktop
S5883,C9,86,48,3209,50,Tablet
S5884,C1,41,73,2791,18,Desktop
S5885,C1,61,14,1905,8,Mobile
S5886,C6,41,64,1169,9,Tablet
S5887,C12,96,78,2668,10,Tablet
S5888,C24,47,39,450,48,Desktop
S5889,C13,41,49,952,7,Tablet
S5890,C1,16,22,411,57,Desktop
S5891,C24,66,13,455,45,Desktop
S5892,C21,37,88,5465,40,Tablet
S5893,C26,74,35,2497,38,Tablet
S5894,C13,52,26,3596,2,Tablet
S5895,C2,5,65,799,25,Tablet
S5896,C7,10,83,1889,25,Mobile
S5897,C24,80,11,348,45,Mobile
S5898,C30,48,51,1731,35,Desktop
S5899,C11,72,44,909,27,Tablet
S5900,C22,51,85,3845,58,Desktop
S5901,C18,20,87,5423,38,Mobile
S5902,C2,63,72,3751,4,Tablet
S5903,C27,86,86,1415,7,Desktop
S5904,C29,57,12,4043,26,Mobile
S5905,C28,9,17,5630,37,Desktop
S5906,C14,47,38,3421,0,Mobile
S5907,C18,21,68,4550,55,Tablet
S5908,C22,42,29,5541,33,Desktop
S5909,C13,51,22,804,29,Desktop
S5910,C26,9,21,1177,53,Desktop
S5911,C2,18,48,3980,28,Mobile
S5912,C21,53,11,2345,33,Mobile
S5913,C2,1,12,4033,22,Tablet
S5914,C21,73,70,2888,42,Mobile
S5915,C13,66,79,2595,40,Desktop
S5916,C22,85,29,513,24,Desktop
S5917,C3,56,59,2410,10,Desktop
S5918,C19,79,18,4446,55,Mobile
S5919,C8,37,65,606,48,Desktop
S5920,C6,69,31,3134,1,Mobile
S5921,C13,4,47,3011,26,Mobile
S5922,C7,52,74,2004,2,Desktop
S5923,C30,29,76,4329,38,Mobile
S5924,C6,47,26,4125,18,Mobile
S5925,C1,70,53,5187,60,Desktop
S5926,C11,17,43,2500,27,Desktop
S5927,C9,53,90,4529,27,Mobile
S5928,C4,84,72,3987,60,Mobile
S5929,C10,7,34,1228,36,Mobile
S5930,C23,56,14,5811,11,Tablet
S5931,C16,68,21,2976,21,Desktop
S5932,C21,49,81,795,3,Tablet
S5933,C21,44,55,5989,34,Desktop
S5934,C14,85,58,5787,33,Desktop
S5935,C14,91,19,3426,10,Mobile
S5936,C22,25,75,3655,19,Tablet
S5937,C25,82,88,262,7,Mobile
S5938,C17,81,50,597,42,Desktop
S5939,C16,19,71,5087,43,Mobile
S5940,C22,21,83,3165,8,Mobile
S5941,C6,48,25,3203,4,Tablet
S5942,C30,85,80,4582,39,Tablet
S5943,C2,48,62,1436,49,Desktop
S5944,C19,87,55,4605,16,Desktop
S5945,C21,59,44,946,34,Tablet
S5946,C29,49,85,3636,60,Desktop
S5947,C17,4,18,3818,22,Desktop
S5948,C20,87,16,5003,56,Mobile
S5949,C26,9,27,1210,16,Tablet
S5950,C24,37,60,4041,53,Desktop
S5951,C9,66,90,890,42,Desktop
S5952,C26,66,38,3354,5,Mobile
S5953,C2,7,49,2270,20,Desktop
S5954,C25,92,68,3243,57,Mobile
S5955,C5,44,15,3708,42,Desktop
S5956,C13,26,61,676,33,Desktop
S5957,C16,78,27,3815,27,Mobile
S5958,C11,28,83,4691,41,Desktop
S5959,C26,40,26,4699,46,Desktop
S5960,C14,36,82,1110,45,Tablet
S5961,C15,31,79,2935,10,Desktop
S5962,C8,61,52,2837,37,Tablet
S5963,C10,9,73,2267,33,Mobile
S5964,C2,52,14,1951,43,Mobile
S5965,C4,27,20,1985,8,Mobile
S5966,C3,1,25,879,46,Tablet
S5967,C29,48,38,2535,55,Tablet
S5968,C17,9,53,945,52,Mobile
S5969,C11,75,57,899,58,Mobile
S5970,C25,88,82,5947,16,Tablet
S5971,C27,28,52,4573,55,Desktop
S5972,C30,34,50,3605,13,Desktop
S5973,C15,88,82,3945,57,Tablet
S5974,C26,76,86,3231,47,Desktop
S5975,C5,86,25,1867,40,Mobile
S5976,C27,49,15,1692,48,Tablet
S5977,C16,88,62,2282,51,Mobile
S5978,C21,8,56,4507,51,Mobile
S5979,C21,82,49,1043,33,Desktop
S5980,C17,10,44,847,23,Mobile
S5981,C2,69,16,2698,46,Mobile
S5982,C20,40,68,1311,2,Tablet
S5983,C11,71,12,5386,0,Desktop
S5984,C30,49,33,870,14,Tablet
S5985,C21,53,84,5961,49,Desktop
S5986,C27,73,41,3417,27,Mobile
S5987,C26,60,40,3491,42,Tablet
S5988,C5,68,21,3824,12,Desktop
S5989,C19,79,58,3943,43,Tablet
S5990,C12,21,30,1622,2,Tablet
S5991,C11,32,77,1397,50,Mobile
S5992,C7,81,11,1208,4,Mobile
S5993,C1,82,14,886,7,Mobile
S5994,C16,93,24,3678,43,Tablet
S5995,C18,68,52,2753,3,Tablet
S5996,C17,5,58,1582,11,Desktop
S5997,C18,29,55,1326,24,Desktop
S5998,C6,38,61,637,25,Desktop
S5999,C1,49,35,4437,30,Tablet
S6000,C12,39,34,2578,26,Tablet
S6001,C4,49,49,2442,48,Desktop
S6002,C1,72,88,1291,10,Mobile
S6003,C18,19,53,3256,34,Mobile
S6004,C29,84,40,4502,37,Mobile
S6005,C13,94,42,930,43,Mobile
S6006,C21,39,75,2133,15,Tablet
S6007,C5,27,59,1439,53,Desktop
S6008,C15,80,83,448,25,Mobile
S6009,C19,79,63,5493,40,Mobile
S6010,C15,83,21,478,37,Tablet
S6011,C30,52,80,4756,60,Mobile
S6012,C10,31,90,2658,32,Tablet
S6013,C22,12,89,2733,1,Tablet
S6014,C28,50,70,1850,33,Mobile
S6015,C15,53,35,5150,11,Tablet
S6016,C14,58,64,1826,30,Mobile
S6017,C21,81,46,505,5,Mobile
S6018,C21,73,26,2453,58,Desktop
S6019,C30,90,41,5380,0,Tablet
S6020,C1,55,83,4743,21,Desktop
S6021,C9,74,62,3854,2,Desktop
S6022,C25,78,23,4214,28,Desktop
S6023,C1,55,64,5662,26,Desktop
S6024,C6,54,80,3905,5,Mobile
S6025,C12,13,62,5336,20,Tablet
S6026,C3,56,65,3662,2,Mobile
S6027,C29,37,83,4226,18,Tablet
S6028,C17,25,28,4396,6,Desktop
S6029,C1,97,81,680,60,Mobile
S6030,C16,46,54,2981,26,Tablet
S6031,C17,10,55,1668,52,Desktop
S6032,C13,53,84,5103,2,Tablet
S6033,C27,67,53,1239,4,Tablet
S6034,C24,37,68,740,28,Tablet
S6035,C7,4,51,1387,11,Desktop
S6036,C12,39,79,1195,32,Tablet
S6037,C13,97,20,1033,55,Tablet
S6038,C6,74,36,4648,26,Mobile
S6039,C10,67,89,3248,35,Mobile
S6040,C13,54,86,1318,31,Desktop
S6041,C12,41,67,2656,3,Desktop
S6042,C6,41,67,3998,52,Tablet
S6043,C17,52,23,1324,20,Desktop
S6044,C16,37,57,3110,50,Desktop
S6045,C1,74,17,1396,8,Mobile
S6046,C30,89,59,2297,52,Desktop
S6047,C29,37,22,5685,29,Mobile
S6048,C1,15,27,5793,58,Mobile
S6049,C12,8,47,1772,27,Desktop
S6050,C12,6,27,3658,5,Mobile
S6051,C24,44,85,4369,54,Tablet
S6052,C5,8,18,496,20,Tablet
S6053,C29,78,10,4505,33,Desktop
S6054,C29,71,11,4170,14,Mobile
S6055,C14,34,28,4486,12,Tablet
S6056,C28,54,84,5852,54,Desktop
S6057,C17,70,80,2159,18,Desktop
S6058,C11,93,24,1871,40,Tablet
S6059,C22,20,33,4027,41,Desktop
S6060,C20,16,37,2474,23,Mobile
S6061,C20,5,48,2563,35,Mobile
S6062,C12,65,70,718,42,Mobile
S6063,C23,7,18,4306,53,Tablet
S6064,C18,94,15,3645,9,Tablet
S6065,C9,42,87,2804,58,Desktop
S6066,C2,73,63,855,57,Tablet
S6067,C21,60,22,5921,34,Mobile
S6068,C15,22,84,5756,16,Tablet
S6069,C24,43,76,1021,57,Tablet
S6070,C28,36,67,702,16,Desktop
S6071,C25,87,14,2885,18,Tablet
S6072,C29,34,54,1264,37,Desktop
S6073,C25,63,79,1829,1,Tablet
S6074,C2,99,20,5126,36,Tablet
S6075,C27,8,85,3470,59,Mobile
S6076,C12,41,15,5423,32,Desktop
S6077,C14,65,62,2820,10,Tablet
S6078,C9,95,88,4598,23,Mobile
S6079,C23,32,22,5419,13,Desktop
S6080,C3,89,19,5148,19,Desktop
S6081,C24,78,41,4947,3,Tablet
S6082,C8,18,60,580,29,Tablet
S6083,C9,87,43,5745,56,Mobile
S6084,C13,26,69,4434,59,Tablet
S6085,C15,10,81,1453,40,Tablet
S6086,C17,29,11,4231,36,Tablet
S6087,C28,94,29,1214,13,Mobile
S6088,C13,59,39,4613,33,Mobile
S6089,C24,60,42,2136,34,Desktop
S6090,C19,94,43,4980,21,Desktop
S6091,C11,58,53,5146,55,Tablet
S6092,C27,26,46,5236,4,Mobile
S6093,C11,29,24,1570,23,Desktop
S6094,C8,62,85,3658,40,Desktop
S6095,C18,5,16,1795,43,Tablet
S6096,C16,18,86,2901,5,Desktop
S6097,C22,32,80,5465,10,Desktop
S6098,C27,37,46,3194,22,Tablet
S6099,C1,94,39,1664,20,Tablet
S6100,C9,65,90,4415,45,Tablet
S6101,C8,5,90,2606,4,Tablet
S6102,C1,84,86,2844,17,Mobile
S6103,C17,82,11,2709,43,Mobile
S6104,C19,66,62,841,39,Desktop
S6105,C18,95,30,809,36,Tablet
S6106,C22,72,25,4818,31,Desktop
S6107,C14,77,48,3540,11,Tablet
S6108,C29,62,11,3570,39,Desktop
S6109,C28,21,40,1153,53,Mobile
S6110,C21,47,72,1003,13,Mobile
S6111,C13,54,29,487,36,Mobile
S6112,C27,39,67,5478,24,Desktop
S6113,C11,50,17,1512,20,Desktop
S6114,C2,65,15,2822,37,Mobile
S6115,C9,61,88,2873,35,Mobile
S6116,C2,87,33,2535,60,Desktop
S6117,C24,3,69,3032,20,Tablet
S6118,C14,1,64,688,39,Mobile
S6119,C14,2,76,3567,50,Desktop
S6120,C4,55,86,1236,56,Desktop
S6121,C4,23,77,3551,29,Desktop
S6122,C1,26,66,1431,60,Tablet
S6123,C15,11,86,5484,51,Tablet
S6124,C12,81,34,2443,45,Mobile
S6125,C14,8,76,2616,8,Tablet
S6126,C5,7,61,2193,5,Tablet
S6127,C2,15,41,1422,8,Tablet
S6128,C27,80,82,1008,44,Desktop
S6129,C22,12,88,2792,6,Desktop
S6130,C4,24,15,5637,17,Mobile
S6131,C20,54,85,1769,12,Mobile
S6132,C2,37,51,4373,34,Desktop
S6133,C18,58,30,1189,4,Desktop
S6134,C1,11,11,1028,22,Tablet
S6135,C3,82,29,391,58,Desktop
S6136,C11,43,67,1270,46,Tablet
S6137,C18,50,29,3544,23,Mobile
S6138,C15,98,69,4149,6,Mobile
S6139,C8,67,45,2125,19,Tablet
