student_id,videos_watched,quizzes_attempted,assignments_submitted,forum_posts,progress_percent,notes_downloaded
S5839,46,4,4,13,15,3
S5840,27,29,7,0,22,6
S5841,28,8,13,20,7,11
S5842,73,36,13,5,59,8
S5843,111,36,8,0,47,7
S5844,57,20,8,22,58,17
S5845,52,20,1,18,26,12
S5846,99,36,0,4,54,0
S5847,55,14,11,7,86,8
S5848,147,15,15,13,79,8
S5849,79,15,5,8,65,2
S5850,102,5,15,0,100,19
S5851,77,7,11,18,99,18
S5852,45,18,6,17,56,17
S5853,89,35,11,25,52,14
S5854,108,38,11,22,40,6
S5855,3,25,7,23,7,20
S5856,116,13,2,6,63,13
S5857,66,11,1,10,94,1
S5858,76,40,9,21,27,20
S5859,136,2,1,22,87,0
S5860,125,37,1,11,55,3
S5861,9,19,9,12,68,15
S5862,27,23,10,7,36,13
S5863,19,6,8,24,96,14
S5864,80,38,2,1,1,3
S5865,26,20,1,18,96,13
S5866,37,20,8,7,60,7
S5867,70,34,2,10,93,4
S5868,111,6,13,5,66,19
S5869,117,38,14,18,32,12
S5870,73,11,9,2,78,17
S5871,73,40,14,4,0,5
S5872,119,24,10,15,16,20
S5873,35,2,5,18,68,4
S5874,60,1,0,18,75,7
S5875,103,33,0,15,34,2
S5876,71,22,12,19,63,14
S5877,74,17,10,0,99,3
S5878,55,30,13,22,89,15
S5879,22,19,6,16,18,19
S5880,140,21,4,22,24,11
S5881,57,30,12,13,53,10
S5882,26,38,9,25,11,0
S5883,107,27,12,12,87,14
S5884,147,24,13,13,37,3
S5885,148,9,11,25,58,15
S5886,89,13,11,1,50,20
S5887,75,39,0,24,41,4
S5888,16,5,12,2,5,15
S5889,31,3,2,2,93,11
S5890,145,20,9,12,45,8
S5891,20,36,7,6,84,13
S5892,127,33,3,16,39,15
S5893,141,23,14,22,30,20
S5894,7,2,14,25,70,16
S5895,36,33,7,23,63,10
S5896,39,25,13,24,51,10
S5897,38,35,5,15,86,4
S5898,43,22,9,16,20,16
S5899,6,39,10,7,50,9
S5900,49,9,6,20,24,17
S5901,36,30,3,22,69,16
S5902,134,10,13,13,16,9
S5903,111,8,3,8,53,9
S5904,17,15,4,16,84,10
S5905,132,19,9,12,5,17
S5906,131,17,14,3,76,18
S5907,23,31,12,1,45,15
S5908,45,24,2,16,53,18
S5909,48,6,13,6,72,17
S5910,87,35,2,6,17,9
S5911,65,13,10,0,0,10
S5912,132,6,8,22,75,12
S5913,95,37,8,6,60,14
S5914,127,5,6,3,2,6
S5915,14,2,14,3,77,10
S5916,95,12,11,9,59,1
S5917,35,25,7,1,57,19
S5918,14,36,15,4,39,1
S5919,40,37,14,2,58,15
S5920,99,40,9,0,23,1
S5921,139,26,1,2,9,6
S5922,119,3,14,10,81,15
S5923,68,40,4,20,86,3
S5924,134,15,9,17,96,11
S5925,125,6,12,9,48,12
S5926,116,9,13,22,57,7
S5927,116,19,6,15,53,11
S5928,125,9,15,24,26,2
S5929,30,32,2,7,29,12
S5930,80,27,7,8,40,0
S5931,35,29,5,19,49,6
S5932,42,18,0,5,85,19
S5933,26,25,9,13,74,20
S5934,30,14,0,15,97,6
S5935,33,17,1,11,13,7
S5936,11,9,3,3,41,6
S5937,54,36,4,22,100,15
S5938,34,6,12,8,33,7
S5939,51,12,9,25,89,0
S5940,90,16,6,15,87,8
S5941,75,37,7,5,24,15
S5942,139,23,8,24,25,18
S5943,72,23,10,2,64,8
S5944,121,19,14,14,27,7
S5945,145,34,12,2,13,11
S5946,84,16,6,10,71,2
S5947,6,7,13,3,98,4
S5948,25,15,6,16,43,7
S5949,11,14,7,14,58,13
S5950,97,28,7,1,10,20
S5951,112,18,0,12,29,1
S5952,52,33,0,9,94,5
S5953,86,22,4,16,56,16
S5954,35,3,1,19,80,10
S5955,74,19,7,21,6,17
S5956,49,15,7,8,9,2
S5957,50,14,15,0,53,19
S5958,128,15,6,9,87,0
S5959,87,7,11,12,79,3
S5960,41,22,13,25,1,19
S5961,76,4,4,2,67,6
S5962,6,17,4,3,43,20
S5963,59,10,15,19,20,11
S5964,12,10,15,19,66,17
S5965,66,31,15,5,44,1
S5966,45,13,9,6,97,18
S5967,97,16,1,11,73,16
S5968,125,10,3,5,59,13
S5969,122,16,12,11,43,19
S5970,135,26,12,10,85,5
S5971,70,33,11,24,69,5
S5972,116,16,4,6,62,7
S5973,139,18,0,20,87,12
S5974,105,25,6,1,7,17
S5975,139,40,7,23,68,20
S5976,37,25,12,22,16,8
S5977,102,32,3,23,70,10
S5978,101,21,6,7,26,17
S5979,18,36,13,2,51,11
S5980,20,31,1,14,38,0
S5981,19,39,5,1,18,19
S5982,55,1,6,14,84,0
S5983,8,8,11,21,45,6
S5984,8,8,13,22,6,5
S5985,50,2,9,5,98,3
S5986,109,10,3,2,26,8
S5987,61,6,0,18,9,11
S5988,27,26,3,2,79,5
S5989,99,22,9,16,22,1
S5990,80,2,8,13,100,18
S5991,5,14,7,14,41,10
S5992,24,9,11,11,94,13
S5993,105,35,0,15,95,13
S5994,22,26,2,13,34,11
S5995,17,34,8,2,25,16
S5996,102,23,0,19,99,18
S5997,9,0,14,25,73,6
S5998,78,19,11,11,20,7
S5999,49,5,11,22,69,5
S6000,63,4,10,3,61,10
S6001,108,22,9,23,6,13
S6002,48,6,3,12,22,9
S6003,18,40,5,10,50,9
S6004,118,29,12,2,32,10
S6005,81,13,6,1,75,13
S6006,9,6,13,22,52,13
S6007,96,13,4,14,36,13
S6008,120,10,6,7,23,6
S6009,145,22,1,13,74,13
S6010,44,9,13,21,19,4
S6011,35,18,12,5,1,2
S6012,58,30,9,0,73,10
S6013,12,20,13,2,68,13
S6014,28,15,4,17,51,3
S6015,5,4,13,13,71,13
S6016,41,36,8,6,92,17
S6017,23,15,6,8,85,1
S6018,134,21,1,19,80,12
S6019,58,39,1,13,96,15
S6020,107,28,9,20,56,18
S6021,147,26,0,7,30,18
S6022,17,1,9,25,63,15
S6023,13,16,4,16,5,2
S6024,4,1,4,3,76,6
S6025,45,32,6,13,43,9
S6026,24,33,4,7,0,0
S6027,93,34,4,13,60,9
S6028,119,12,7,19,31,4
S6029,144,33,4,7,82,15
S6030,113,35,0,1,98,3
S6031,104,0,0,14,74,4
S6032,118,18,9,13,48,17
S6033,73,21,0,17,29,6
S6034,108,19,11,15,39,1
S6035,133,26,11,22,22,0
S6036,5,12,2,24,14,0
S6037,24,29,7,18,73,2
S6038,43,24,8,3,91,15
S6039,71,27,5,1,12,0
S6040,77,31,12,18,36,4
S6041,9,28,13,7,4,13
S6042,87,29,8,19,85,16
S6043,26,13,2,10,100,18
S6044,71,2,9,0,32,12
S6045,66,1,10,25,96,9
S6046,31,40,2,1,93,13
S6047,77,5,2,9,7,8
S6048,28,27,5,4,36,8
S6049,77,38,0,0,91,15
S6050,118,20,11,1,20,11
S6051,3,33,10,13,39,19
S6052,30,26,10,3,47,15
S6053,38,16,5,25,4,13
S6054,126,10,2,1,92,7
S6055,123,26,7,0,6,13
S6056,106,30,7,11,46,4
S6057,126,27,9,22,14,5
S6058,77,33,10,9,97,3
S6059,19,22,1,22,34,15
S6060,77,30,13,6,39,7
S6061,118,32,6,0,18,8
S6062,108,4,4,11,39,4
S6063,43,24,11,1,46,2
S6064,123,40,6,7,69,6
S6065,18,38,8,18,17,5
S6066,5,12,3,7,73,13
S6067,82,10,6,4,27,13
S6068,87,11,9,0,31,18
S6069,130,24,5,21,16,14
S6070,9,16,1,7,44,13
S6071,71,40,7,25,77,2
S6072,5,21,11,12,37,16
S6073,85,9,0,15,91,20
S6074,66,19,0,24,38,17
S6075,103,8,1,4,91,10
S6076,143,17,12,18,20,8
S6077,83,26,0,22,10,4
S6078,28,12,1,25,14,5
S6079,59,8,5,1,81,8
S6080,43,12,11,24,47,3
S6081,12,22,4,21,9,2
S6082,70,12,10,17,42,3
S6083,58,40,9,5,51,16
S6084,101,0,12,12,8,15
S6085,143,4,5,17,48,14
S6086,70,31,4,14,31,18
S6087,112,36,2,2,27,9
S6088,57,27,10,2,6,14
S6089,150,27,11,11,40,18
S6090,63,0,11,25,63,14
S6091,142,24,2,2,62,3
S6092,82,34,1,17,24,2
S6093,4,31,5,6,43,7
S6094,145,24,13,15,19,4
S6095,90,20,1,3,69,7
S6096,136,29,2,9,6,20
S6097,72,8,1,10,76,1
S6098,145,32,13,12,40,13
S6099,128,8,4,24,28,10
S6100,109,17,13,4,4,14
S6101,120,3,4,18,37,18
S6102,77,32,2,3,74,4
S6103,51,3,9,8,36,16
S6104,40,38,1,11,0,17
S6105,100,2,1,1,50,8
S6106,72,24,11,13,41,20
S6107,84,28,9,20,10,3
S6108,31,30,7,4,6,1
S6109,119,3,2,4,47,6
S6110,76,33,7,23,1,9
S6111,4,24,10,1,66,7
S6112,35,13,1,11,46,11
S6113,9,15,0,12,88,9
S6114,34,13,9,23,65,18
S6115,113,16,1,4,30,1
S6116,92,25,2,10,82,16
S6117,92,30,5,14,67,8
S6118,128,37,1,5,89,15
S6119,105,38,0,5,52,0
S6120,85,18,12,13,54,10
S6121,133,19,5,9,4,20
S6122,118,34,2,11,42,4
S6123,145,31,1,9,24,3
S6124,78,33,8,22,83,18
S6125,135,38,11,4,17,5
S6126,26,19,3,15,6,4
S6127,2,0,1,4,63,20
S6128,112,1,8,17,97,3
S6129,66,38,10,22,80,5
S6130,113,39,13,17,89,7
S6131,15,9,14,7,79,8
S6132,90,12,6,6,91,5
S6133,112,3,15,10,50,9
S6134,21,21,12,16,100,4
S6135,130,5,13,19,45,7
S6136,149,38,7,14,61,12
S6137,38,34,5,20,9,14
S6138,125,37,6,21,9,12
S6139,47,29,5,13,74,10
S6140,4,19,9,2,99,16
S6141,99,27,0,15,63,9
S6142,115,34,8,16,31,11
S6143,24,6,15,1,98,7
S6144,0,29,2,8,87,0
S6145,3,35,1,4,22,4
S6146,86,28,5,12,83,11
S6147,60,39,5,9,82,11
S6148,56,12,15,20,96,4
S6149,43,11,5,21,30,16
S6150,15,31,10,15,37,18
S6151,65,3,11,22,60,8
S6152,70,3,9,25,49,9
S6153,67,8,7,10,91,17
S6154,127,11,5,1,9,10
S6155,135,8,6,20,96,13
S6156,132,11,9,15,80,14
S6157,32,18,13,1,69,19
S6158,118,35,11,7,88,11
S6159,132,29,3,8,47,14
S6160,53,6,4,14,68,14
S6161,97,20,10,10,50,14
S6162,143,35,8,11,36,20
S6163,120,1,2,21,83,11
S6164,39,31,2,4,88,9
S6165,81,3,3,6,62,20
S6166,18,14,8,11,80,15
S6167,90,33,7,23,80,15
S6168,109,36,13,25,74,14
S6169,38,33,13,3,82,0
S6170,33,30,14,1,92,0
S6171,50,1,12,21,25,11
S6172,138,19,4,23,59,18
S6173,82,0,13,22,69,10
S6174,99,38,2,21,76,20
S6175,15,5,15,14,24,7
S6176,42,23,2,17,19,8
S6177,150,0,2,15,51,12
S6178,37,15,11,13,83,19
S6179,65,11,9,20,20,3
S6180,4,7,8,1,1,14
S6181,24,19,11,9,63,20
S6182,119,33,0,5,5,18
S6183,106,34,6,23,28,18
S6184,25,16,6,11,85,19
S6185,1,33,3,22,89,7
S6186,123,37,10,23,9,1
S6187,81,24,2,16,73,3
S6188,47,28,8,14,21,14
S6189,117,8,5,16,36,12
S6190,25,28,1,3,92,4
S6191,62,23,8,21,56,16
S6192,27,38,3,22,78,8
S6193,52,13,3,2,7,3
S6194,101,40,3,25,84,18
S6195,106,4,10,20,4,10
S6196,124,22,13,20,8,12
S6197,75,38,1,14,19,6
S6198,75,16,15,21,3,5
S6199,93,0,10,19,53,20
S6200,79,21,4,21,1,13
S6201,136,30,1,18,16,8
S6202,119,1,13,17,12,7
S6203,34,30,9,7,62,16
S6204,100,28,15,22,16,19
S6205,20,24,14,17,14,4
S6206,44,20,3,2,29,2
S6207,149,14,13,5,82,15
S6208,90,22,3,9,5,1
S6209,43,32,11,5,9,1
S6210,5,0,8,22,78,9
S6211,56,25,9,8,34,2
S6212,139,7,8,4,11,15
S6213,146,0,8,22,4,14
S6214,40,23,2,22,91,10
S6215,77,29,13,23,91,11
S6216,12,27,8,2,99,15
S6217,115,21,2,24,59,18
S6218,97,28,3,13,38,11
S6219,119,28,1,13,73,5
S6220,104,1,10,14,90,12
S6221,41,32,13,2,55,13
S6222,140,11,11,20,79,17
S6223,90,24,4,20,52,7
S6224,93,4,4,11,17,7
S6225,38,4,3,20,51,18
S6226,98,23,1,4,72,8
S6227,95,4,3,8,100,17
S6228,71,13,8,14,52,9
S6229,111,32,6,13,3,4
S6230,85,7,8,2,97,13
S6231,55,5,12,24,5,6
S6232,38,23,3,19,77,11
S6233,83,4,13,1,55,1
S6234,47,27,10,24,96,4
S6235,58,39,1,13,93,18
S6236,104,18,2,12,98,3
S6237,113,3,8,19,41,14
S6238,81,14,3,21,4,17
S6239,146,34,8,22,94,8
S6240,136,30,8,2,28,9
S6241,106,37,10,22,69,2
S6242,93,32,5,20,97,14
S6243,9,29,12,24,29,19
S6244,76,11,10,1,56,20
S6245,74,0,0,7,89,0
S6246,29,38,9,19,82,5
S6247,79,32,1,11,93,12
S6248,76,20,11,3,70,3
S6249,28,7,10,2,13,8
S6250,30,13,15,23,32,2
S6251,33,13,15,1,23,12
S6252,115,14,4,4,66,9
S6253,11,8,11,1,31,0
S6254,14,2,12,8,59,3
S6255,27,2,6,23,50,4
S6256,28,35,3,10,72,16
S6257,56,14,5,21,45,14
S6258,18,19,7,7,74,4
S6259,57,21,3,0,12,8
S6260,124,27,11,17,46,3
S6261,55,0,10,18,59,0
S6262,47,2,0,9,61,10
S6263,11,34,7,14,3,8
S6264,138,35,2,11,38,19
S6265,122,36,9,24,73,11
S6266,46,40,3,8,93,8
S6267,21,10,6,9,83,20
S6268,133,16,1,15,98,16
S6269,19,11,15,24,18,1
S6270,45,0,11,13,36,9
S6271,47,28,5,22,33,16
S6272,122,0,8,21,5,16
S6273,82,1,15,3,34,14
S6274,21,10,2,21,3,6
S6275,106,18,7,4,22,2
S6276,18,36,11,20,9,1
S6277,113,4,6,13,87,19
S6278,98,11,11,18,62,0
S6279,104,26,11,12,15,15
S6280,39,11,12,1,10,6
S6281,25,39,3,3,35,8
S6282,3,40,8,13,87,0
S6283,112,9,14,9,19,4
S6284,74,21,12,22,80,8
S6285,135,23,3,24,29,12
S6286,76,14,15,24,19,7
S6287,101,17,8,2,15,15
S6288,116,15,3,7,70,6
S6289,121,10,2,10,39,1
S6290,68,13,6,12,48,1
S6291,8,13,2,2,42,7
S6292,30,33,5,8,84,15
S6293,139,28,13,22,21,17
S6294,66,25,6,4,59,9
S6295,81,39,3,2,1,14
S6296,111,20,4,19,56,16
S6297,96,20,11,4,51,10
S6298,31,38,8,2,33,0
S6299,107,32,5,1,42,13
S6300,136,22,8,23,7,19
S6301,35,39,11,1,22,19
S6302,117,32,14,20,47,1
S6303,5,9,11,19,78,19
S6304,6,39,12,17,42,19
S6305,42,36,6,20,88,14
S6306,1,23,0,1,96,14
S6307,135,37,15,12,27,1
S6308,144,22,3,8,89,19
S6309,25,26,12,17,12,10
S6310,90,0,6,16,78,1
S6311,94,3,4,10,33,20
S6312,71,35,5,12,29,11
S6313,13,38,0,21,60,17
S6314,11,30,11,12,92,18
S6315,97,25,8,1,73,4
S6316,130,32,6,3,87,15
S6317,150,9,8,17,75,2
S6318,135,26,13,11,27,9
S6319,135,25,12,24,76,5
S6320,82,8,6,25,31,1
S6321,96,3,9,19,90,11
S6322,9,7,7,24,29,0
S6323,38,14,6,3,56,7
S6324,73,26,10,7,4,3
S6325,67,37,3,20,39,4
S6326,136,20,11,19,60,14
S6327,33,37,1,15,90,19
S6328,34,28,7,10,51,7
S6329,21,6,7,14,36,2
S6330,12,20,13,24,77,14
S6331,2,4,10,13,0,7
S6332,63,29,7,19,89,0
S6333,141,31,11,15,9,18
S6334,141,39,10,3,69,8
S6335,54,22,13,14,76,16
S6336,119,30,10,5,86,12
S6337,76,15,6,2,98,15
S6338,119,24,1,24,42,2
S6339,8,16,13,18,60,10
S6340,39,13,2,8,84,6
S6341,2,23,2,2,7,20
S6342,67,20,13,17,8,18
S6343,124,22,7,6,62,11
S6344,121,33,2,9,2,10
S6345,79,17,14,3,3,6
S6346,104,11,9,2,55,10
S6347,115,13,12,14,4,2
S6348,45,24,3,21,32,17
S6349,95,3,11,6,66,6
S6350,88,30,13,17,18,9
S6351,33,0,12,18,76,18
S6352,131,11,4,21,13,18
S6353,111,12,2,12,0,5
S6354,33,40,12,14,53,5
S6355,122,10,8,24,10,16
S6356,18,21,0,11,28,3
S6357,120,8,4,16,78,19
S6358,18,8,13,16,74,13
S6359,17,23,12,13,24,18
S6360,124,24,6,1,4,18
S6361,103,2,4,9,81,17
S6362,45,36,14,21,70,10
S6363,146,8,10,13,38,11
S6364,8,10,4,25,79,17
S6365,93,22,1,16,33,13
S6366,9,1,9,14,61,7
S6367,61,21,7,20,48,20
S6368,61,39,5,1,31,13
S6369,88,23,1,15,21,13
S6370,53,19,3,21,89,12
S6371,121,37,11,11,6,0
S6372,11,13,2,1,77,10
S6373,76,21,15,13,52,2
S6374,136,16,6,14,83,6
S6375,48,35,15,1,52,4
S6376,74,14,3,16,66,13
S6377,71,23,3,1,96,4
S6378,10,38,15,2,3,7
S6379,149,9,1,3,93,5
S6380,32,19,14,23,93,14
S6381,80,40,1,17,76,15
S6382,125,15,4,1,79,1
S6383,5,25,4,14,41,2
S6384,112,8,6,14,100,20
S6385,15,30,4,9,10,18
S6386,59,7,7,19,65,4
S6387,95,23,10,11,37,9
S6388,39,25,4,21,87,8
S6389,41,33,15,23,30,5
S6390,81,6,13,15,100,0
S6391,142,19,13,15,46,1
S6392,24,31,1,2,4,11
S6393,65,24,2,17,68,17
S6394,29,32,8,9,45,12
S6395,60,15,7,5,8,2
S6396,13,39,0,9,1,19
S6397,8,36,7,18,5,13
S6398,32,36,14,23,77,19
S6399,81,17,2,22,31,20
S6400,128,38,12,24,17,15
S6401,100,1,12,4,44,15
S6402,95,1,0,19,10,2
S6403,99,37,7,5,55,6
S6404,129,38,9,25,66,4
S6405,54,6,14,21,58,17
S6406,106,20,5,19,46,6
S6407,128,34,8,9,89,12
S6408,135,8,14,8,31,18
S6409,36,16,15,1,78,11
S6410,79,35,15,12,54,8
S6411,89,22,6,11,64,11
S6412,118,7,12,7,71,7
S6413,39,11,8,8,41,4
S6414,150,5,14,2,65,5
S6415,95,29,3,13,44,8
S6416,34,7,8,16,20,15
S6417,33,17,3,17,31,20
S6418,73,24,14,4,66,11
S6419,75,34,9,23,82,3
S6420,99,27,4,17,84,14
S6421,73,22,13,0,41,20
S6422,122,1,2,15,81,17
S6423,9,17,14,11,2,5
S6424,143,24,4,21,27,8
S6425,66,10,10,5,48,7
S6426,81,38,15,10,83,8
S6427,23,21,7,25,71,17
S6428,136,28,0,10,65,7
S6429,135,25,11,23,38,19
S6430,86,38,12,12,48,20
S6431,13,20,14,7,76,18
S6432,129,9,10,0,54,8
S6433,53,8,1,23,54,9
S6434,143,6,6,6,2,16
S6435,141,32,6,1,86,10
S6436,26,19,5,12,76,0
S6437,126,31,11,13,40,8
S6438,18,4,10,8,88,12
S6439,104,24,0,17,57,6
S6440,149,21,6,11,70,5
S6441,84,11,10,12,62,20
S6442,59,33,4,17,100,13
S6443,116,30,9,17,92,20
S6444,77,27,1,12,71,17
S6445,140,14,9,22,33,11
S6446,114,17,11,12,75,8
S6447,51,5,6,15,35,15
S6448,92,7,4,12,33,10
S6449,47,26,15,22,0,2
S6450,112,40,12,18,60,19
S6451,127,37,3,20,23,1
S6452,19,21,7,3,7,4
S6453,22,28,2,10,14,19
S6454,130,19,6,4,42,12
S6455,77,11,15,11,30,10
S6456,68,36,5,18,99,14
S6457,104,29,13,17,67,5
S6458,26,24,3,24,54,4
S6459,94,22,0,18,6,18
S6460,141,8,11,19,50,3
S6461,108,3,2,5,20,10
S6462,41,30,7,14,16,8
S6463,130,0,0,25,80,1
S6464,42,39,4,15,7,13
S6465,102,25,3,11,19,1
S6466,104,25,13,7,71,5
S6467,16,19,9,14,85,8
S6468,113,16,11,14,99,10
S6469,150,21,4,16,90,15
S6470,92,36,15,17,50,13
S6471,10,33,3,1,19,0
S6472,92,38,9,25,53,20
S6473,28,6,7,21,19,19
S6474,97,39,6,15,80,9
S6475,21,3,14,24,95,7
S6476,138,36,13,9,50,9
S6477,117,40,15,10,9,20
S6478,112,40,5,4,95,1
S6479,47,20,1,14,59,5
S6480,0,29,5,10,32,19
S6481,16,27,2,7,62,10
S6482,17,7,0,20,63,9
S6483,70,9,6,11,65,4
S6484,7,19,0,0,39,0
S6485,45,23,13,5,1,18
S6486,5,16,2,17,97,18
S6487,55,33,7,22,23,0
S6488,113,5,15,12,34,5
S6489,5,12,10,12,34,18
S6490,46,12,14,8,57,11
S6491,52,33,1,4,55,6
S6492,110,17,5,25,8,11
S6493,28,25,9,16,38,13
S6494,87,27,5,3,17,11
S6495,67,23,2,6,9,14
S6496,80,40,6,2,17,17
S6497,127,32,13,25,61,11
S6498,69,13,10,4,28,18
S6499,142,16,3,16,17,13
S6500,23,32,10,23,48,9
S6501,43,18,1,17,53,11
S6502,112,30,0,24,54,5
S6503,5,16,9,10,91,15
S6504,29,33,6,15,65,13
S6505,132,27,11,18,23,17
S6506,122,25,4,16,65,0
S6507,136,16,2,13,79,14
S6508,79,12,1,23,91,7
S6509,87,9,13,13,44,15
S6510,130,10,2,21,62,19
S6511,14,13,8,0,1,9
S6512,138,4,9,5,44,12
S6513,123,28,6,8,27,12
S6514,5,26,2,19,71,5
S6515,38,39,2,7,41,0
S6516,90,20,2,9,33,5
S6517,11,26,10,17,31,0
S6518,52,3,3,19,19,17
S6519,7,9,15,7,19,0
S6520,140,22,12,13,8,7
S6521,48,21,7,4,10,15
S6522,150,1,11,8,24,10
S6523,145,37,9,25,77,2
S6524,91,6,4,20,84,6
S6525,35,33,13,11,8,10
S6526,116,37,13,8,20,7
S6527,1,13,10,8,49,7
S6528,74,1,6,13,68,16
S6529,14,37,13,21,8,2
S6530,76,25,11,3,85,12
S6531,73,13,10,10,1,13
S6532,73,28,5,17,45,17
S6533,4,34,15,2,59,14
S6534,69,34,5,4,20,14
S6535,8,22,11,1,10,13
S6536,36,31,11,10,14,19
S6537,1,29,4,15,41,13
S6538,110,10,8,0,19,0
S6539,141,28,10,23,57,17
S6540,7,27,0,13,72,3
S6541,117,7,2,21,39,13
S6542,100,24,8,2,61,19
S6543,111,0,6,16,19,6
S6544,66,36,9,22,10,10
S6545,113,15,9,21,46,9
S6546,31,15,2,16,32,16
S6547,102,39,6,18,16,8
S6548,150,21,10,4,3,1
S6549,105,8,14,8,70,3
S6550,134,35,11,8,2,3
S6551,106,5,7,0,63,9
S6552,37,16,12,22,76,11
S6553,83,7,1,10,0,19
S6554,72,30,4,6,33,2
S6555,37,36,14,23,1,20
S6556,60,24,2,21,54,8
S6557,119,21,2,16,38,20
S6558,46,26,4,8,92,8
S6559,42,11,3,10,60,4
S6560,148,4,0,10,20,1
S6561,134,32,1,15,90,19
S6562,24,30,13,16,15,9
S6563,12,29,4,23,29,16
S6564,118,7,0,13,38,0
S6565,4,38,7,19,66,20
S6566,74,1,3,16,24,18
S6567,39,30,9,10,96,16
S6568,46,1,0,18,20,20
S6569,137,16,7,8,41,5
S6570,53,34,9,11,21,3
S6571,5,30,8,24,45,17
S6572,103,19,11,9,87,0
S6573,129,33,12,17,71,17
S6574,10,36,1,3,60,0
S6575,100,11,12,6,9,16
S6576,27,2,3,24,72,3
S6577,62,2,11,3,60,11
S6578,36,32,3,10,2,14
S6579,70,29,3,9,65,9
S6580,40,14,7,19,18,17
S6581,122,34,9,1,82,7
S6582,51,26,15,8,33,8
S6583,125,0,13,0,43,5
S6584,112,24,6,0,77,14
S6585,115,1,5,8,85,16
S6586,62,35,8,14,97,14
S6587,50,5,7,20,69,9
S6588,65,14,7,4,8,19
S6589,37,7,9,20,49,4
S6590,25,13,8,3,60,10
S6591,103,12,1,8,96,15
S6592,64,36,4,24,93,12
S6593,111,39,13,19,56,14
S6594,53,35,1,9,85,12
S6595,55,36,1,21,44,12
S6596,31,34,13,19,51,19
S6597,76,35,4,6,47,17
S6598,121,36,12,18,35,18
S6599,139,15,1,12,40,6
S6600,31,14,10,10,56,14
S6601,77,29,7,6,97,2
S6602,90,22,5,15,66,15
S6603,61,15,8,6,44,15
S6604,8,40,3,18,74,1
S6605,148,7,4,13,90,17
S6606,120,26,9,21,43,20
S6607,67,21,6,1,90,15
S6608,137,40,15,11,85,14
S6609,59,19,7,12,22,16
S6610,142,3,6,3,49,18
S6611,117,34,3,1,96,2
S6612,107,6,6,11,41,2
S6613,60,14,2,23,71,4
S6614,15,25,0,0,60,4
S6615,73,29,3,19,10,11
S6616,4,2,4,25,41,14
S6617,143,38,12,8,11,16
S6618,53,21,6,10,44,2
S6619,78,4,13,14,27,17
S6620,148,0,3,15,48,14
S6621,101,34,6,11,32,5
S6622,121,27,1,4,27,12
S6623,143,23,4,22,7,13
S6624,39,6,11,18,68,8
S6625,13,9,14,23,60,14
S6626,6,35,5,18,42,0
S6627,59,36,6,15,33,18
S6628,91,16,13,5,97,2
S6629,123,4,13,7,51,1
S6630,147,20,7,24,43,7
S6631,93,24,1,5,85,6
S6632,40,9,15,20,15,9
S6633,20,26,10,11,24,15
S6634,145,5,12,0,4,7
S6635,81,8,13,0,0,10
S6636,132,31,15,9,34,11
S6637,30,36,6,19,4,14
S6638,24,19,4,6,60,1
S6639,107,25,0,1,100,5
S6640,38,39,5,1,43,9
S6641,76,32,7,15,24,9
S6642,56,4,12,20,12,13
S6643,59,8,14,16,89,6
S6644,138,38,12,25,58,6
S6645,93,24,9,20,90,5
S6646,63,36,9,18,59,19
S6647,32,15,3,7,0,1
S6648,144,31,3,5,56,14
S6649,44,17,7,16,42,2
S6650,80,15,1,12,91,7
S6651,69,4,6,14,84,16
S6652,71,28,13,5,87,15
S6653,84,18,14,5,76,20
S6654,130,35,3,5,5,8
S6655,144,30,13,17,49,8
S6656,126,27,11,22,46,14
S6657,117,5,0,11,87,17
S6658,91,18,6,24,51,9
S6659,30,37,14,13,62,7
S6660,100,31,4,23,58,8
S6661,47,18,4,8,5,15
S6662,22,33,9,0,98,19
S6663,59,29,3,20,90,3
S6664,52,8,0,10,70,7
S6665,136,33,9,6,1,1
S6666,97,35,0,6,34,1
S6667,54,28,14,18,48,8
S6668,29,30,4,1,48,4
S6669,82,7,7,2,87,9
S6670,91,29,0,6,19,2
S6671,122,0,13,5,42,10
S6672,117,13,12,1,26,8
S6673,37,33,14,9,65,1
S6674,142,10,2,9,64,16
S6675,139,8,8,12,99,0
S6676,125,34,9,21,12,4
S6677,22,3,12,21,84,18
S6678,67,30,2,1,43,18
S6679,147,2,8,18,16,0
S6680,115,8,9,11,58,17
S6681,20,1,6,2,87,19
S6682,39,4,13,23,88,9
S6683,77,40,0,3,93,16
S6684,88,19,3,8,1,17
S6685,101,27,12,13,4,8
S6686,43,20,2,3,39,20
S6687,39,36,12,9,97,7
S6688,29,30,13,19,39,11
S6689,120,27,8,11,69,6
S6690,24,16,14,22,59,4
S6691,112,28,10,20,32,11
S6692,24,28,2,21,21,4
S6693,82,4,3,24,18,10
S6694,134,34,9,15,18,20
S6695,1,2,8,21,4,17
S6696,69,19,15,11,74,11
S6697,125,14,4,14,25,10
S6698,112,5,11,14,85,4
S6699,58,9,14,2,93,12
S6700,36,8,10,14,31,16
S6701,32,3,2,6,89,20
S6702,65,32,4,0,51,12
S6703,10,26,5,20,33,15
S6704,30,19,3,19,75,5
S6705,27,5,15,16,76,20
S6706,4,40,2,18,72,2
S6707,126,2,3,25,86,16
S6708,82,21,3,11,38,5
S6709,34,24,5,1,91,3
S6710,127,6,12,21,93,6
