student_id,age,education_level,country,course_category,course_difficulty,total_login_days,avg_session_time_min,total_study_time_min,last_login_days_ago,videos_watched,quizzes_attempted,assignments_submitted,progress_percent,final_exam_score,payment_amount,consistent_weekly_study,dropout
S5517,44,PG,India,Business,Advanced,13,65,5163,58,125,25,11,49,56,200,1,0
S5518,21,School,Australia,Science,Intermediate,3,36,5221,10,122,18,0,32,54,200,1,1
S5519,43,School,USA,Science,Advanced,47,69,1720,0,77,37,9,96,76,200,0,0
S5520,36,UG,USA,Business,Advanced,65,54,3754,4,126,23,8,22,46,100,0,0
S5521,43,School,Australia,Science,Intermediate,11,80,1556,27,115,9,2,90,59,100,0,0
S5522,27,Diploma,USA,AI/ML,Beginner,59,15,5791,33,70,1,15,78,84,200,0,0
S5523,18,UG,Canada,Business,Beginner,33,67,1594,18,37,40,7,82,41,200,0,0
S5524,37,School,UK,Science,Intermediate,71,37,2302,19,67,33,2,99,77,300,1,0
S5525,34,UG,USA,Science,Beginner,29,34,1717,15,105,7,11,16,92,200,0,1
S5526,35,School,Australia,Science,Intermediate,67,35,3170,33,28,18,4,70,59,100,1,0
S5527,43,PG,Canada,Science,Beginner,94,67,2960,54,42,31,13,100,61,0,1,1
S5528,38,UG,Canada,Science,Beginner,14,25,4610,13,66,18,10,89,67,200,0,0
S5529,43,PG,UK,Coding,Beginner,81,32,5434,33,27,29,10,48,67,0,1,0
S5530,18,UG,Canada,Science,Advanced,39,30,3195,48,36,22,8,89,69,100,1,0
S5531,42,PG,Canada,Business,Beginner,54,85,5739,46,71,5,5,61,80,300,0,1
S5532,21,UG,India,Science,Intermediate,76,57,2205,7,15,3,2,31,36,0,1,0
S5533,19,UG,Australia,Business,Advanced,6,26,4594,35,138,12,13,33,53,100,1,0
S5534,30,School,USA,Science,Advanced,17,13,626,33,58,15,15,95,94,100,1,0
S5535,39,Diploma,Canada,Coding,Advanced,31,38,1104,9,74,4,4,38,94,0,1,0
S5536,41,UG,UK,Coding,Advanced,91,68,516,21,128,13,4,38,91,100,1,0
S5537,21,Diploma,Australia,Math,Beginner,54,79,2984,33,38,6,9,24,93,300,1,1
S5538,19,School,India,Science,Intermediate,97,50,3298,16,83,0,13,95,59,200,1,0
S5539,34,Diploma,UK,Science,Beginner,80,15,3048,8,147,38,12,83,70,0,1,0
S5540,36,UG,Canada,Business,Intermediate,55,88,481,54,101,11,2,34,72,100,0,1
S5541,25,Diploma,India,Business,Advanced,58,88,4783,32,63,4,14,41,85,200,1,0
S5542,44,Diploma,UK,Science,Advanced,67,19,4492,55,14,23,5,91,64,200,1,1
S5543,19,UG,Canada,AI/ML,Beginner,27,24,4571,21,47,14,2,47,40,200,1,0
S5544,40,School,Canada,Business,Beginner,50,17,843,42,96,38,11,27,90,100,0,0
S5545,44,School,USA,Business,Intermediate,92,41,3608,34,110,1,0,14,46,0,1,1
S5546,19,Diploma,Australia,AI/ML,Beginner,49,30,3147,9,46,23,7,16,93,200,0,0
S5547,27,UG,India,Business,Intermediate,20,19,5388,48,53,12,15,35,44,0,0,1
S5548,32,School,UK,Science,Beginner,62,49,3351,23,137,5,15,41,75,0,0,0
S5549,19,UG,Canada,Business,Intermediate,50,84,4886,48,36,11,12,55,72,0,1,0
S5550,19,Diploma,Australia,Science,Beginner,31,57,876,55,60,39,0,98,94,0,1,0
S5551,29,UG,Australia,Science,Intermediate,68,46,1024,49,142,5,13,63,34,300,1,0
S5552,35,School,USA,Science,Intermediate,49,72,1385,31,9,8,10,15,71,0,0,1
S5553,23,UG,India,Science,Advanced,98,34,5610,44,144,15,0,76,52,300,1,0
S5554,39,School,Australia,Science,Advanced,81,78,3621,41,29,6,3,44,58,300,0,1
S5555,32,PG,Canada,Science,Beginner,80,60,2114,8,85,12,8,94,74,0,1,0
S5556,42,School,Australia,Business,Beginner,43,73,4425,37,49,6,7,84,45,200,1,1
S5557,39,Diploma,Canada,Math,Beginner,39,71,3324,47,144,27,11,47,50,300,1,0
S5558,37,UG,USA,Business,Advanced,55,56,2713,35,143,35,1,98,41,300,1,0
S5559,32,School,Canada,AI/ML,Beginner,66,78,5690,51,124,14,1,51,42,300,1,1
S5560,35,UG,India,Math,Beginner,7,80,2610,5,21,0,13,89,45,200,0,0
S5561,34,UG,Australia,Business,Intermediate,44,41,1572,48,79,0,7,83,59,0,0,0
S5562,34,School,USA,Business,Beginner,27,45,1418,25,17,26,2,17,82,200,0,0
S5563,19,UG,USA,AI/ML,Beginner,54,11,4635,40,121,10,15,39,44,0,0,1
S5564,20,PG,Australia,Science,Beginner,51,35,3665,3,1,39,2,90,77,100,1,0
S5565,23,School,Canada,Science,Beginner,48,47,3596,40,96,37,15,92,55,0,0,0
S5566,21,School,India,Math,Beginner,99,33,2561,0,13,23,11,18,58,300,0,0
S5567,34,PG,Canada,AI/ML,Beginner,84,14,2371,8,141,24,9,69,52,300,1,0
S5568,38,PG,India,Business,Advanced,99,20,596,28,88,30,6,9,41,200,0,0
S5569,28,PG,Canada,Business,Advanced,63,86,1728,46,149,9,15,49,56,100,1,0
S5570,27,School,India,AI/ML,Intermediate,87,75,656,56,77,21,15,25,51,100,1,1
S5571,26,PG,UK,Science,Advanced,67,50,4854,55,127,22,2,1,58,0,0,0
S5572,27,UG,UK,Science,Beginner,75,48,3530,24,136,10,3,70,56,100,0,0
S5573,21,PG,Canada,Coding,Advanced,58,55,5459,42,66,19,2,11,56,100,0,1
S5574,33,Diploma,Australia,Science,Intermediate,20,39,2020,24,74,21,11,21,64,0,1,0
S5575,40,School,USA,Science,Beginner,80,75,5644,2,38,18,6,42,54,0,0,1
S5576,19,School,Australia,AI/ML,Beginner,68,74,2609,11,51,16,7,35,63,200,1,0
S5577,21,UG,Canada,AI/ML,Beginner,50,33,2771,12,96,0,4,60,38,0,1,0
S5578,26,Diploma,India,Business,Advanced,91,83,725,58,38,37,4,45,49,300,1,1
S5579,42,UG,Canada,Coding,Advanced,96,37,5524,32,128,23,4,5,41,100,1,1
S5580,39,PG,Canada,Science,Beginner,79,58,4901,24,74,9,12,50,81,100,0,0
S5581,27,Diploma,Canada,AI/ML,Beginner,42,39,897,43,134,25,12,79,58,0,1,0
S5582,25,Diploma,Australia,Science,Intermediate,37,59,4213,37,134,29,5,13,50,300,0,1
S5583,44,Diploma,Canada,Business,Advanced,65,10,4854,52,133,36,1,63,43,0,0,1
S5584,29,Diploma,Canada,Business,Intermediate,46,48,3491,11,107,5,8,27,26,100,1,0
S5585,22,PG,Australia,AI/ML,Beginner,68,57,4459,53,142,0,0,78,86,100,0,0
S5586,37,PG,India,Coding,Advanced,31,54,5290,10,134,27,0,56,65,100,1,0
S5587,44,Diploma,UK,Science,Intermediate,90,39,2395,25,110,10,12,95,56,100,0,0
S5588,37,PG,USA,Science,Intermediate,17,72,3223,45,122,10,1,7,52,0,1,1
S5589,36,School,Canada,Science,Advanced,87,32,1860,31,65,24,14,46,82,0,1,0
S5590,37,PG,Canada,Science,Advanced,59,30,1657,37,136,21,12,16,49,300,0,1
S5591,21,UG,Canada,Science,Intermediate,21,41,2216,36,108,17,11,78,28,200,0,0
S5592,23,School,USA,Science,Advanced,25,21,2145,6,90,1,9,55,61,200,1,0
S5593,25,School,Canada,Business,Advanced,48,63,1204,30,5,38,15,8,80,300,1,0
S5594,44,School,Canada,Science,Intermediate,29,48,3471,44,108,4,13,17,55,100,1,0
S5595,34,Diploma,Australia,Business,Intermediate,49,58,644,5,98,19,6,11,34,0,0,0
S5596,26,PG,UK,Coding,Advanced,72,19,4474,38,26,32,14,78,44,0,1,0
S5597,22,PG,UK,Business,Advanced,5,88,1065,30,93,6,6,62,40,100,1,0
S5598,42,UG,India,Business,Beginner,75,79,2114,2,134,39,7,56,60,200,0,0
S5599,34,UG,Australia,Science,Intermediate,40,49,2053,55,102,1,15,90,69,0,0,1
S5600,21,Diploma,Australia,Science,Advanced,11,53,2042,20,118,15,15,73,82,0,1,1
S5601,44,School,USA,Science,Intermediate,37,48,5405,37,104,2,10,45,26,200,1,0
S5602,45,PG,Canada,Business,Advanced,46,30,4774,40,103,0,3,52,72,200,0,1
S5603,44,School,UK,Business,Intermediate,42,26,5658,19,39,26,13,19,50,0,0,1
S5604,29,Diploma,UK,Science,Beginner,44,19,5384,60,122,2,6,13,26,100,1,1
S5605,27,UG,Canada,Coding,Advanced,44,69,4332,54,87,24,14,47,37,200,1,0
S5606,25,PG,Australia,Business,Beginner,58,23,5215,40,131,39,2,37,80,100,1,1
S5607,36,School,USA,Business,Advanced,37,43,4104,0,2,13,13,13,44,0,0,0
S5608,30,UG,Australia,AI/ML,Beginner,80,28,5638,12,54,6,14,81,70,200,1,1
S5609,24,UG,Canada,Science,Beginner,81,79,209,28,29,4,13,7,41,100,1,0
S5610,38,UG,Canada,Business,Beginner,16,27,255,13,78,39,8,42,36,100,1,0
S5611,41,Diploma,USA,Science,Beginner,17,42,3345,22,69,25,10,27,67,200,1,0
S5612,22,School,Australia,Business,Beginner,64,63,5054,24,13,27,2,29,34,100,1,0
S5613,35,UG,UK,Science,Advanced,82,44,1328,20,88,13,4,4,73,0,1,0
S5614,25,PG,Australia,Coding,Beginner,62,20,2233,14,103,6,15,3,79,300,0,0
S5615,30,UG,Canada,Business,Advanced,50,86,1886,1,53,4,12,61,33,100,0,0
S5616,19,School,Australia,Science,Advanced,20,46,3564,57,62,7,4,3,80,300,1,1
S5617,43,UG,India,Business,Advanced,85,51,2639,39,111,16,10,24,21,0,1,1
S5618,24,School,USA,Business,Advanced,46,55,4558,4,89,13,8,70,68,200,1,0
S5619,30,School,USA,Science,Beginner,14,46,4836,40,142,7,7,17,49,200,1,1
S5620,32,School,Australia,Science,Advanced,17,73,4190,48,118,33,12,53,85,300,0,0
S5621,18,School,UK,Science,Intermediate,38,40,2920,14,72,24,2,5,91,200,0,0
S5622,37,School,Canada,Business,Beginner,27,57,2611,1,32,20,15,27,83,0,1,0
S5623,40,PG,Australia,Business,Advanced,86,69,4546,29,82,1,10,9,45,300,1,0
S5624,26,School,UK,Science,Advanced,55,63,3481,42,6,0,8,99,48,200,1,0
S5625,32,Diploma,Canada,Science,Beginner,93,89,2170,4,81,11,13,33,77,300,1,1
S5626,32,PG,Canada,Science,Intermediate,67,44,1306,60,55,20,1,9,64,0,1,1
S5627,38,Diploma,Canada,AI/ML,Beginner,89,18,3447,60,91,17,14,66,57,100,0,0
S5628,30,Diploma,Australia,Science,Beginner,14,10,3199,26,75,16,13,80,37,300,1,0
S5629,32,PG,USA,Coding,Beginner,74,22,5314,6,119,30,5,69,91,0,1,0
S5630,42,School,Canada,Coding,Beginner,14,31,1304,45,119,23,4,97,69,0,0,0
S5631,31,UG,USA,Business,Advanced,35,74,2074,15,142,31,7,19,48,200,0,0
S5632,36,School,India,Science,Beginner,36,39,3080,57,107,20,1,39,62,100,0,1
S5633,23,PG,UK,Science,Beginner,20,65,1791,39,126,1,2,8,50,200,0,1
S5634,29,PG,Canada,Science,Beginner,23,77,2930,8,97,37,0,37,56,300,0,0
S5635,41,School,Australia,AI/ML,Beginner,64,55,5598,3,16,19,5,44,43,300,1,0
S5636,38,UG,USA,AI/ML,Beginner,7,46,3847,31,67,17,0,67,80,200,1,0
S5637,35,School,USA,Business,Advanced,67,16,573,5,72,25,0,96,43,200,1,0
S5638,21,Diploma,Canada,Business,Advanced,91,76,3819,60,87,19,14,99,62,0,0,0
S5639,23,Diploma,Australia,Business,Beginner,45,26,743,42,27,17,2,2,81,200,0,0
S5640,30,PG,Canada,Science,Intermediate,76,31,294,5,101,22,2,54,64,0,1,0
S5641,33,UG,USA,Science,Beginner,58,22,3723,49,14,26,14,71,92,100,0,0
S5642,23,UG,India,Science,Beginner,76,16,3828,1,46,0,13,58,72,0,1,0
S5643,34,UG,India,AI/ML,Beginner,97,43,3332,1,99,32,3,98,91,300,1,0
S5644,25,School,USA,Science,Intermediate,64,22,4126,40,60,28,6,73,46,300,1,0
S5645,27,Diploma,USA,Science,Beginner,15,49,1460,15,0,34,8,18,92,0,1,0
S5646,24,School,India,Science,Advanced,37,65,2532,49,91,16,11,42,77,0,1,0
S5647,21,School,Australia,Science,Beginner,43,89,3839,25,16,38,4,97,67,0,0,0
S5648,35,Diploma,India,Science,Intermediate,38,43,4027,37,67,9,7,63,67,100,1,0
S5649,41,Diploma,UK,Business,Advanced,60,86,484,42,141,25,5,53,57,300,1,0
S5650,21,Diploma,USA,Science,Advanced,25,23,5170,56,101,35,4,7,48,300,1,0
S5651,27,PG,India,Coding,Beginner,66,71,1110,35,131,28,0,62,71,0,1,0
S5652,23,PG,Canada,Business,Advanced,51,14,2714,37,52,30,0,63,29,300,1,0
S5653,28,Diploma,Australia,Science,Intermediate,17,27,3670,36,31,1,13,59,75,0,0,0
S5654,26,PG,Australia,AI/ML,Beginner,88,81,1206,52,38,31,8,20,53,300,0,1
S5655,35,UG,Australia,Coding,Advanced,30,32,2177,14,32,0,0,7,46,100,0,0
S5656,29,Diploma,Canada,Business,Advanced,86,20,5040,40,57,28,14,26,54,300,0,0
S5657,30,Diploma,UK,Science,Advanced,88,72,4778,5,15,16,2,51,96,200,1,0
S5658,26,Diploma,Canada,Science,Beginner,48,58,4229,55,129,28,6,7,83,200,0,1
S5659,33,School,UK,Science,Advanced,6,14,1882,23,132,35,8,30,54,200,0,1
S5660,38,PG,UK,Science,Beginner,75,78,5580,39,2,17,8,74,47,200,0,0
S5661,35,UG,India,Business,Advanced,13,35,5693,19,143,23,0,14,90,200,0,0
S5662,26,Diploma,India,Science,Advanced,91,13,2808,37,41,9,4,34,62,0,0,1
S5663,39,Diploma,Australia,Science,Intermediate,89,73,1927,58,129,16,15,59,58,0,1,0
S5664,35,Diploma,India,AI/ML,Beginner,61,60,2794,24,125,30,0,49,61,300,0,1
S5665,36,UG,UK,Science,Intermediate,12,67,3943,42,28,18,13,47,59,300,1,1
S5666,44,School,Australia,Science,Advanced,56,67,5781,37,125,0,8,57,45,0,0,0
S5667,45,UG,UK,Coding,Advanced,90,77,4770,36,15,31,0,70,74,100,0,0
S5668,40,UG,UK,Coding,Advanced,90,21,1321,6,120,18,9,24,40,200,1,0
S5669,23,Diploma,Canada,Science,Advanced,18,75,5070,2,141,24,14,52,43,100,1,0
S5670,19,PG,UK,Coding,Advanced,67,75,3709,9,60,18,10,52,65,0,0,1
S5671,32,Diploma,USA,AI/ML,Beginner,8,39,4025,11,64,21,13,65,66,300,1,1
S5672,19,UG,Australia,AI/ML,Beginner,23,32,3609,4,133,7,8,29,58,200,0,1
S5673,40,PG,India,AI/ML,Beginner,86,81,5405,0,89,17,10,78,51,0,1,0
S5674,30,PG,UK,Business,Intermediate,39,45,5254,7,125,33,4,66,45,300,1,1
S5675,20,School,USA,Business,Advanced,39,71,3671,53,72,16,9,99,70,0,1,0
S5676,18,School,USA,Science,Intermediate,86,76,4208,6,80,24,7,9,52,200,1,1
S5677,44,UG,India,Science,Advanced,71,67,3917,40,97,30,1,60,59,200,1,0
S5678,35,PG,UK,Science,Beginner,85,62,5425,44,48,23,0,77,31,300,0,1
S5679,24,PG,UK,Science,Beginner,42,54,3664,44,23,31,8,70,49,200,0,0
S5680,40,Diploma,India,Science,Beginner,16,69,3744,6,146,32,3,3,61,200,1,0
S5681,25,Diploma,UK,Science,Advanced,1,77,1270,36,29,17,8,27,60,200,0,1
S5682,20,Diploma,Australia,Coding,Advanced,71,83,3471,3,16,22,14,78,44,0,0,0
S5683,38,PG,Australia,Coding,Advanced,20,56,5856,36,134,11,1,26,76,200,0,0
S5684,45,Diploma,Australia,Science,Beginner,32,66,5256,15,34,15,12,64,40,0,0,0
S5685,29,School,Canada,Science,Intermediate,59,39,1852,36,141,4,7,99,48,300,0,1
S5686,19,School,Canada,Business,Advanced,64,90,4056,15,39,17,10,28,88,300,0,0
S5687,24,Diploma,UK,Business,Advanced,6,21,2788,52,35,3,0,40,36,100,1,0
S5688,36,Diploma,Canada,Science,Beginner,89,12,310,59,109,1,2,63,60,300,0,0
S5689,27,PG,Canada,Science,Intermediate,45,88,713,45,5,15,11,30,39,100,0,1
S5690,37,PG,USA,Science,Beginner,54,13,5327,30,7,39,1,20,63,200,0,1
S5691,18,Diploma,UK,Science,Intermediate,39,88,3970,26,36,38,8,79,72,100,0,1
S5692,40,PG,India,Business,Intermediate,51,37,4263,47,5,24,10,42,41,100,0,0
S5693,35,Diploma,UK,Science,Advanced,55,34,5916,29,84,34,5,34,68,300,1,0
S5694,18,PG,Australia,Science,Advanced,44,90,2266,44,103,4,3,3,73,200,0,0
S5695,26,UG,Australia,Coding,Advanced,70,33,2601,17,12,20,8,99,80,100,1,0
S5696,22,Diploma,India,Science,Beginner,32,49,2047,43,117,5,2,98,72,0,0,0
S5697,25,School,Australia,AI/ML,Intermediate,55,81,1743,10,93,8,3,43,73,300,1,0
S5698,28,PG,Canada,Business,Intermediate,96,78,2271,54,32,7,14,92,53,200,1,0
S5699,29,Diploma,Canada,Coding,Advanced,60,77,3796,28,22,1,8,100,41,300,1,1
S5700,36,UG,India,Math,Beginner,46,53,876,35,9,13,10,39,61,100,0,0
S5701,30,School,USA,AI/ML,Beginner,54,51,1644,58,55,33,5,7,65,0,1,0
S5702,19,School,Canada,Business,Advanced,84,54,5635,33,110,9,2,50,55,300,1,0
S5703,45,UG,India,Science,Beginner,1,20,2443,12,48,30,4,80,45,0,1,0
S5704,27,PG,UK,Science,Intermediate,34,64,3586,50,89,13,7,64,46,0,1,0
S5705,18,UG,UK,Science,Intermediate,67,42,1946,17,3,5,12,9,31,300,0,0
S5706,29,School,UK,Coding,Beginner,71,16,2764,54,96,34,9,6,65,100,0,1
S5707,40,UG,Australia,Business,Intermediate,3,75,1107,46,106,7,13,94,55,0,0,0
S5708,44,School,USA,Science,Advanced,53,57,3809,54,32,28,11,39,49,200,0,1
S5709,20,PG,Canada,Science,Intermediate,15,14,5276,33,40,11,2,60,65,300,1,0
S5710,20,PG,Canada,Science,Beginner,12,41,1286,54,95,37,12,3,59,100,0,1
S5711,42,School,India,Business,Advanced,85,50,2336,49,47,28,3,70,63,100,0,1
S5712,44,School,UK,Science,Beginner,71,77,4628,11,145,17,6,17,53,0,0,0
S5713,19,Diploma,Canada,AI/ML,Beginner,89,32,499,18,0,2,0,9,78,300,0,1
S5714,36,School,USA,Coding,Beginner,58,34,5711,20,105,0,12,18,56,200,0,0
S5715,42,PG,Australia,Science,Advanced,96,17,387,16,26,3,3,69,89,100,0,0
S5716,39,UG,Australia,Science,Beginner,54,88,4601,18,141,20,3,38,51,300,0,0
S5717,27,PG,Australia,Business,Beginner,24,25,1432,43,141,37,7,90,59,300,0,0
S5718,30,Diploma,India,Business,Intermediate,80,19,1688,56,7,37,5,24,53,0,1,1
S5719,36,UG,USA,AI/ML,Intermediate,72,66,1608,12,85,15,6,38,82,100,0,0
S5720,38,School,India,Science,Beginner,24,72,2026,25,61,23,4,69,88,300,0,0
S5721,39,PG,Australia,Science,Beginner,89,50,2639,6,9,39,4,68,97,300,1,0
S5722,28,Diploma,India,Science,Beginner,4,21,1118,29,31,36,11,89,63,200,0,0
S5723,19,UG,UK,Coding,Advanced,88,48,2361,60,2,29,13,94,58,100,1,0
S5724,32,School,Canada,Business,Beginner,47,56,4761,32,47,2,8,91,71,300,1,0
S5725,28,PG,Canada,Science,Beginner,15,55,1126,56,116,29,1,25,56,100,0,1
S5726,35,UG,Canada,Business,Intermediate,99,24,2695,38,132,26,3,91,83,0,0,0
S5727,22,Diploma,UK,Business,Beginner,69,25,4956,50,65,32,3,26,91,300,0,1
S5728,21,UG,Canada,Science,Beginner,48,38,3391,40,65,31,15,92,55,300,0,0
S5729,37,PG,USA,AI/ML,Intermediate,35,56,366,35,25,24,3,64,84,300,0,0
S5730,20,PG,India,Science,Intermediate,95,10,5796,49,3,34,5,4,54,300,1,1
S5731,42,School,Australia,Business,Advanced,28,31,2916,59,72,40,1,49,83,300,1,0
S5732,25,UG,UK,Business,Advanced,61,18,4839,15,28,13,5,77,61,100,0,0
S5733,18,PG,USA,Science,Intermediate,10,37,1669,60,125,2,15,36,37,100,0,1
S5734,20,Diploma,USA,Business,Advanced,22,65,4564,32,38,5,6,27,57,300,0,1
S5735,28,UG,Australia,Business,Advanced,16,16,913,16,52,40,3,88,40,100,1,0
S5736,29,School,Australia,Coding,Advanced,83,74,1659,0,121,18,2,89,47,100,0,0
S5737,26,Diploma,USA,Coding,Beginner,76,61,3239,17,119,35,4,82,88,200,1,1
S5738,23,Diploma,Australia,Science,Intermediate,14,77,4705,58,82,20,11,32,42,200,1,0
S5739,27,School,Canada,Science,Intermediate,20,25,4820,25,119,30,4,46,40,200,0,0
S5740,21,PG,Australia,Business,Beginner,76,77,3115,45,89,17,1,34,44,300,0,0
S5741,44,Diploma,Canada,Business,Intermediate,95,73,2425,32,24,16,6,77,38,100,0,0
S5742,25,PG,USA,Science,Beginner,65,26,5507,59,10,37,1,34,28,100,0,1
S5743,40,School,Australia,AI/ML,Beginner,34,13,1921,42,106,29,12,72,91,200,1,0
S5744,36,UG,USA,Business,Beginner,86,35,4560,38,101,30,5,50,65,300,0,0
S5745,32,PG,UK,Science,Intermediate,10,32,2954,28,36,32,6,49,47,100,0,1
S5746,24,PG,Australia,Science,Beginner,52,65,2761,19,101,37,6,47,66,200,0,0
S5747,45,PG,Canada,Coding,Beginner,74,70,4010,40,139,11,1,33,55,200,1,0
S5748,19,Diploma,Australia,Science,Beginner,5,44,2030,33,30,37,3,34,73,200,0,1
S5749,43,School,India,Science,Beginner,45,73,2295,33,17,21,7,58,51,100,0,0
S5750,24,UG,Australia,Business,Intermediate,99,38,1966,40,123,8,9,4,79,300,0,1
S5751,36,UG,Canada,AI/ML,Intermediate,46,45,330,31,20,1,12,24,39,300,1,1
S5752,45,UG,India,Business,Advanced,78,53,3223,57,133,37,0,19,52,200,1,1
S5753,23,UG,USA,Business,Intermediate,71,62,2887,0,117,17,3,20,50,200,0,0
S5754,39,UG,Australia,Science,Beginner,11,78,436,4,94,30,11,63,59,0,1,1
S5755,35,School,USA,AI/ML,Intermediate,37,27,2838,44,65,25,7,26,54,0,0,1
S5756,42,Diploma,Canada,AI/ML,Beginner,93,32,2014,16,146,19,15,39,24,300,0,1
S5757,23,PG,Canada,Science,Beginner,14,70,887,36,148,19,15,27,42,0,1,1
S5758,25,Diploma,Australia,Science,Beginner,8,48,4738,47,96,37,14,39,48,300,1,1
S5759,34,School,Canada,AI/ML,Intermediate,77,39,2562,38,85,6,2,92,44,100,1,0
S5760,39,UG,Australia,AI/ML,Beginner,30,89,374,9,131,17,0,47,58,0,0,1
S5761,35,School,India,AI/ML,Beginner,61,74,1480,11,70,25,11,96,51,100,1,0
S5762,22,Diploma,USA,Science,Beginner,68,61,5095,29,92,29,4,16,61,300,0,0
S5763,35,UG,USA,Science,Beginner,49,88,5592,45,134,27,6,77,90,100,0,0
S5764,42,Diploma,India,AI/ML,Beginner,43,56,2562,60,143,21,3,1,33,0,0,0
S5765,19,UG,Australia,Science,Beginner,82,54,3728,14,96,33,4,30,65,200,1,0
S5766,43,PG,India,Science,Beginner,31,18,1938,59,99,22,10,81,44,0,1,0
S5767,38,UG,USA,AI/ML,Intermediate,76,58,617,6,145,22,5,46,60,300,0,1
S5768,45,UG,Canada,AI/ML,Beginner,73,86,5135,33,81,6,6,91,28,0,0,0
S5769,42,School,India,Business,Advanced,43,69,4545,9,133,14,15,45,61,100,0,0
S5770,31,School,Canada,Business,Advanced,21,86,1278,42,93,14,4,25,36,0,0,1
S5771,18,UG,India,Science,Beginner,10,12,3707,51,144,40,3,54,54,300,0,1
S5772,28,School,Canada,Business,Intermediate,9,14,1273,15,146,26,13,4,84,0,0,0
S5773,22,Diploma,Canada,Business,Advanced,54,29,216,7,33,32,15,34,63,300,1,0
S5774,42,School,Canada,AI/ML,Beginner,25,19,5609,6,24,18,5,33,67,200,0,0
S5775,35,UG,India,Science,Intermediate,5,12,4771,58,52,20,3,2,66,100,0,0
S5776,32,PG,India,Science,Advanced,5,82,334,4,83,21,15,67,79,100,0,0
S5777,41,UG,UK,Science,Intermediate,56,57,5109,12,98,5,12,79,65,0,1,0
S5778,21,UG,India,Business,Advanced,55,36,5103,44,47,15,7,75,60,200,1,0
S5779,34,School,India,Science,Advanced,38,67,483,1,34,40,11,74,71,200,0,0
S5780,30,Diploma,UK,Science,Advanced,58,54,344,4,47,12,11,18,72,300,0,0
S5781,38,PG,Canada,Business,Intermediate,79,85,5258,60,79,4,10,5,97,100,1,1
S5782,25,PG,USA,Science,Beginner,12,48,4081,26,35,4,2,55,48,200,0,0
S5783,43,PG,USA,Science,Beginner,95,11,3944,37,144,31,5,24,68,100,1,0
S5784,18,Diploma,USA,Science,Advanced,85,46,5243,6,67,1,13,65,89,300,0,0
S5785,25,UG,USA,Science,Intermediate,18,82,5820,50,81,29,4,84,63,300,1,1
S5786,27,School,UK,Business,Advanced,34,24,790,32,85,21,2,94,72,200,0,1
S5787,25,School,Australia,Science,Beginner,23,45,5371,3,15,22,2,3,48,300,0,0
S5788,26,School,India,Coding,Beginner,34,42,3939,0,67,14,12,7,32,200,0,0
S5789,43,UG,Australia,Science,Intermediate,18,53,1676,13,130,17,11,72,74,200,0,0
S5790,42,Diploma,India,AI/ML,Beginner,84,10,5904,45,26,26,3,72,73,0,0,1
S5791,30,PG,USA,Coding,Advanced,98,43,2352,53,132,3,11,96,61,100,0,1
S5792,20,PG,Canada,Science,Intermediate,6,23,327,12,64,10,14,18,63,100,0,0
S5793,19,UG,Canada,Science,Beginner,23,53,2349,45,120,10,7,22,39,200,1,1
S5794,22,School,Australia,Science,Advanced,91,12,903,26,57,40,12,77,95,300,1,1
S5795,40,Diploma,Canada,Business,Advanced,52,16,5790,32,42,31,6,64,95,300,0,0
S5796,31,PG,UK,Science,Beginner,77,77,4740,37,94,24,5,48,47,200,1,1
S5797,19,PG,Canada,Science,Advanced,16,57,5407,40,135,13,10,69,52,300,0,0
S5798,34,PG,UK,Science,Beginner,48,57,1642,8,36,0,4,12,69,0,1,0
S5799,32,Diploma,USA,Science,Intermediate,60,65,2541,39,41,3,9,27,39,200,1,1
S5800,44,UG,Australia,Business,Advanced,97,36,3610,46,109,3,3,1,91,300,1,1
S5801,42,UG,UK,Science,Beginner,42,76,565,51,74,33,2,65,48,0,1,1
S5802,24,PG,Australia,Coding,Advanced,72,76,1223,44,118,26,11,86,31,200,1,0
S5803,39,School,UK,Business,Intermediate,100,17,1863,14,0,13,1,50,39,200,1,0
S5804,44,School,UK,AI/ML,Beginner,28,48,384,31,61,36,13,95,30,0,0,0
S5805,23,Diploma,India,Business,Advanced,26,87,3381,56,67,34,9,48,65,200,0,0
S5806,28,Diploma,USA,Science,Intermediate,44,40,4357,50,85,26,9,57,98,0,1,0
S5807,24,School,Australia,Science,Advanced,47,58,3550,18,142,8,5,36,84,300,0,1
S5808,40,School,Canada,AI/ML,Beginner,73,64,3913,23,1,26,0,80,33,300,0,0
S5809,40,UG,USA,AI/ML,Beginner,7,10,4568,54,21,14,15,14,76,200,0,0
S5810,41,PG,Australia,AI/ML,Intermediate,69,60,5207,52,88,40,14,63,73,100,1,0
S5811,39,School,Australia,Science,Intermediate,68,75,1166,40,48,6,8,19,48,300,0,1
S5812,35,Diploma,Canada,Coding,Beginner,50,27,1128,1,113,2,2,65,41,100,1,1
S5813,25,School,India,Science,Beginner,41,64,2852,20,21,9,3,68,27,0,0,0
S5814,44,UG,USA,Science,Intermediate,100,13,1954,54,122,16,13,76,79,100,0,0
S5815,43,School,USA,Science,Intermediate,87,57,2492,42,76,6,8,62,62,100,1,1
S5816,25,School,UK,Business,Advanced,5,42,2770,56,48,22,11,36,98,0,1,0
